test,cutoff_q,left_out_city,n_rows,n_cities,pathway_mae,pathway_rmse,pathway_pearson,pathway_spearman,pathway_mean_signed_error,strict_pathway_mae,strict_pathway_rmse,strict_pathway_pearson,strict_pathway_spearman,strict_pathway_mean_signed_error,exposure_only_mae,exposure_only_rmse,exposure_only_pearson,exposure_only_spearman,exposure_only_mean_signed_error,independence_mae,independence_rmse,independence_pearson,independence_spearman,independence_mean_signed_error,markov_pair_mae,markov_pair_rmse,markov_pair_pearson,markov_pair_spearman,markov_pair_mean_signed_error,pathway_minus_exposure_mae,pathway_minus_markov_mae,pathway_beats_exposure_only,markov_beats_pathway
single_split_2018_2020_to_2021_2022,0.15,丹东,19,19,0.021230770141921648,0.024731657755375832,0.8117398310524151,0.7771929824561404,0.021093171242712844,0.023831860261487474,0.03534881439264285,0.6490560357268614,0.6719298245614035,-0.01922153094986413,0.13102839217219278,0.1461455027377396,-0.7586586996612336,-0.7526315789473684,0.13102839217219278,0.08073477616510313,0.08385198690990334,-0.39462038645461717,-0.5684210526315789,-0.08073477616510313,0.012840346167017905,0.017997204501194786,0.7302873704278595,0.7280701754385965,0.0004759644216072003,-0.10979762203027113,0.008390423974903742,True,True
single_split_2018_2020_to_2021_2022,0.15,保定,19,19,0.022000363297743533,0.02571033409104327,0.7833995698648716,0.7701754385964912,0.021862764398534726,0.02353939978699297,0.035198129522304986,0.6372806529643279,0.6684210526315789,-0.01892907047536962,0.13250576982685577,0.14829338920628693,-0.7916369163854454,-0.7859649122807018,0.13250576982685577,0.08106929204853286,0.08401963893895403,-0.2818904433450343,-0.5491228070175439,-0.08106929204853286,0.012424833701643942,0.017701110584200704,0.7414980716122764,0.7280701754385965,6.045195623323707e-05,-0.11050540652911224,0.00957552959609959,True,True
single_split_2018_2020_to_2021_2022,0.15,北京,19,19,0.022816279735410082,0.02624461652010885,0.8038626499082757,0.7789473684210525,0.02267868083620127,0.024264669973214584,0.035486705627907754,0.6321044170542713,0.6456140350877193,-0.019654340661591232,0.14066568611101396,0.1548863949946077,-0.759327458844885,-0.7421052631578948,0.14066568611101396,0.07728468463874856,0.08057790988639614,-0.4185758655218318,-0.543859649122807,-0.07728468463874856,0.013290135229299505,0.01810929353199041,0.7225726762528849,0.7052631578947368,0.0009495363934899589,-0.11784940637560387,0.009526144506110577,True,True
single_split_2018_2020_to_2021_2022,0.15,南京,19,19,0.022336207049625308,0.025990585056576428,0.8077576480950202,0.7754385964912281,0.0221986081504165,0.024230190558453518,0.03547941795977286,0.6489142385787813,0.6333333333333333,-0.019619861246830166,0.1397492305914433,0.15456851825325896,-0.7725701201985098,-0.7385964912280703,0.1397492305914433,0.07796071270112692,0.08144887530298879,-0.43040027334361486,-0.6245614035087719,-0.07796071270112692,0.012825483212745643,0.017989842106959072,0.733905643221934,0.6929824561403508,0.0004611014673349375,-0.11741302354181801,0.009510723836879665,True,True
single_split_2018_2020_to_2021_2022,0.15,吉林,19,19,0.023234821993502543,0.026328739036035814,0.8517441288516105,0.8175438596491227,0.023234821993502543,0.021491141887341875,0.032762245256061924,0.6660517521862052,0.7228070175438598,-0.016880812575718523,0.13110226105492595,0.1462603803937709,-0.8147017640126409,-0.8035087719298245,0.13110226105492595,0.07944122187309427,0.08295969147539912,-0.44160627606356917,-0.6087719298245614,-0.07944122187309427,0.011898517912170259,0.017044714675530433,0.7588823936100954,0.7614035087719299,0.0023411537106192057,-0.1078674390614234,0.011336304081332285,True,True
single_split_2018_2020_to_2021_2022,0.15,呼和浩特,19,19,0.02193128669508285,0.025641951614428154,0.7999075896314799,0.780701754385965,0.02179368779587404,0.02377809406009726,0.03532461216187915,0.6282939138179409,0.6456140350877193,-0.020895889986726472,0.14013493448161193,0.1547149515429311,-0.7645700759650839,-0.743859649122807,0.14013493448161193,0.07763629592862842,0.0810454510338489,-0.5008105040349644,-0.6964912280701754,-0.07763629592862842,0.0125777389004207,0.017832048000072265,0.7219969293211351,0.7070175438596492,0.00021335715500999452,-0.11820364778652909,0.00935354779466215,True,True
single_split_2018_2020_to_2021_2022,0.15,哈尔滨,19,19,0.021663884840329377,0.025341792492746946,0.7785100630446077,0.780701754385965,0.021526285941120566,0.02354022359524687,0.035198619723835076,0.6298898024670909,0.6684210526315789,-0.018929894283623527,0.1303887454222689,0.14511707503319457,-0.7546402706119405,-0.7473684210526316,0.1303887454222689,0.08107921172199217,0.08402421905612475,-0.5386395174645544,-0.6614035087719298,-0.08107921172199217,0.013081503308622285,0.018083838595041916,0.7066461152738787,0.7157894736842104,0.0007171215632115794,-0.1087248605819395,0.008582381531707092,True,True
single_split_2018_2020_to_2021_2022,0.15,唐山,19,19,0.02141765653082624,0.025014236422325628,0.8261404716160275,0.8122807017543859,0.02128005763161743,0.02319478825817091,0.03496013548019928,0.6622501446146114,0.7,-0.01858445894654756,0.13531278737071542,0.1515388686030484,-0.7869884336521081,-0.7771929824561404,0.13531278737071542,0.0788494090075972,0.08241973321959012,-0.48710485909744594,-0.6210526315789473,-0.0788494090075972,0.012951149491117628,0.01804466729170943,0.7443047122510361,0.7385964912280703,0.0005867677457069218,-0.11389513083988918,0.008466507039708613,True,True
single_split_2018_2020_to_2021_2022,0.15,大连,19,19,0.022231860700071007,0.025912693461560138,0.8035785523241867,0.7754385964912281,0.022094261800862196,0.024376825399354485,0.035506000778732796,0.6392188027889962,0.6385964912280702,-0.020297158647469254,0.1405163121158103,0.1548416585753642,-0.7685492272793412,-0.7473684210526316,0.1405163121158103,0.07775488520566233,0.08119600955010658,-0.42378719824876526,-0.5649122807017544,-0.07775488520566233,0.012643133624440318,0.01788017163613788,0.7287762915658321,0.7017543859649124,0.0002787518790296115,-0.1182844514157393,0.00958872707563069,True,True
single_split_2018_2020_to_2021_2022,0.15,天津,19,19,0.02252411250247022,0.02611029267485541,0.8022759286049892,0.7789473684210525,0.02238651360326141,0.02457690374788037,0.035523693549755035,0.6334021430341826,0.6421052631578947,-0.02009708029894337,0.14057527946432705,0.15485964744658373,-0.7624863041420932,-0.7421052631578948,0.14057527946432705,0.07753358717875773,0.08091215909976784,-0.42271676778558,-0.5456140350877193,-0.07753358717875773,0.012962468110246095,0.018048781080132824,0.7240064668351832,0.7052631578947368,0.0005980863648353901,-0.11805116696185683,0.009561644392224126,True,True
single_split_2018_2020_to_2021_2022,0.15,太原,19,19,0.02246933463914051,0.02607810917598416,0.815727561947433,0.8122807017543859,0.022331735739931698,0.021900928609048104,0.03345506552154993,0.6806301636300035,0.7035087719298245,-0.01729059929742476,0.13445084991838896,0.1506554941720131,-0.8035949644037442,-0.8122807017543859,0.13445084991838896,0.07861403607621392,0.0821814943775487,-0.4390817917695587,-0.6105263157894737,-0.07861403607621392,0.012157861924374685,0.01740907958521891,0.7632472473390316,0.7578947368421053,0.002081809698414779,-0.11198151527924845,0.010311472714765823,True,True
single_split_2018_2020_to_2021_2022,0.15,常州,19,19,0.021778068430139744,0.02547692103133019,0.8122231462395507,0.8070175438596491,0.021640469530930934,0.023988348245094743,0.035410335503502574,0.6867727093885381,0.7105263157894737,-0.020685635801728993,0.13387876753852626,0.15001436942955396,-0.7780732578930535,-0.7929824561403509,0.13387876753852626,0.07987703920470306,0.08330402799781712,-0.41760228077969863,-0.6000000000000001,-0.07987703920470306,0.012539250177616484,0.01780152990551696,0.7512237239558446,0.7543859649122807,0.0001748684322057794,-0.11210069910838652,0.00923881825252326,True,True
single_split_2018_2020_to_2021_2022,0.15,廊坊,19,19,0.023012992203115857,0.0262999542091067,0.8298022491890232,0.8298245614035088,0.022875393303907043,0.02266882052766728,0.0344677624541991,0.668980219679619,0.7087719298245614,-0.018058491216043932,0.13651135902108028,0.1526050943085198,-0.7823231420132982,-0.7543859649122807,0.13651135902108028,0.07848520568073512,0.08204536968891371,-0.4350403095363114,-0.5649122807017544,-0.07848520568073512,0.012603377406037675,0.01785147314632696,0.7524956720299364,0.756140350877193,0.0016362942167517894,-0.11349836681796442,0.010409614797078182,True,True
single_split_2018_2020_to_2021_2022,0.15,张家口,19,19,0.023303621443106947,0.026330446884713664,0.8432183357884258,0.8543859649122807,0.023166022543898133,0.018794203462849275,0.02474350671945461,0.8154521624914027,0.7929824561403509,-0.014183874151225927,0.13328549692237235,0.1493026075055883,-0.8430103402441738,-0.8421052631578947,0.13328549692237235,0.07842327371050672,0.08197848164782658,-0.4340077664244104,-0.5929824561403508,-0.07842327371050672,0.010378050075912948,0.012864915625675606,0.865990810784999,0.8526315789473684,0.0038616215468765163,-0.1099818754792654,0.012925571367194,True,True
single_split_2018_2020_to_2021_2022,0.15,徐州,19,19,0.021051385449199527,0.024431816565207282,0.8330186357673948,0.8210526315789475,0.02091378654999072,0.024266784013572306,0.03548713169937227,0.6649635478774384,0.7,-0.019656454701948958,0.1337343934363527,0.1498455802570887,-0.7811162095042021,-0.7929824561403509,0.1337343934363527,0.08000602068526533,0.08339736488508227,-0.46972682020587325,-0.6192982456140351,-0.08000602068526533,0.012637905814101744,0.01787649643765965,0.7468347711681915,0.743859649122807,0.00027352406869103727,-0.11268300798715318,0.008413479635097783,True,True
single_split_2018_2020_to_2021_2022,0.15,无锡,19,19,0.02097731871357841,0.02429959731662031,0.8353249867358976,0.8175438596491227,0.020839719814369596,0.024185447287879178,0.03546900926834771,0.6855402582010727,0.7280701754385965,-0.020488536758944558,0.13476622866626198,0.15099016196071,-0.802783105052603,-0.8017543859649122,0.13476622866626198,0.08009315533099938,0.08345821689803905,-0.4842068517752841,-0.6403508771929824,-0.08009315533099938,0.01212118997694759,0.017362490250676075,0.7625633560002865,0.7649122807017543,-0.00024319176846311595,-0.11378890995268356,0.00885612873663082,True,True
single_split_2018_2020_to_2021_2022,0.15,沈阳,19,19,0.02240467504901893,0.026037251110270727,0.8143614179034451,0.8035087719298245,0.022267076149810116,0.023409366483719177,0.035116065308008725,0.6609132527712984,0.6947368421052632,-0.01879903717209583,0.13762362581652318,0.15342886015826926,-0.7795034015350853,-0.7543859649122807,0.13762362581652318,0.0784930583469869,0.08205378341962727,-0.4350832523540244,-0.5649122807017544,-0.0784930583469869,0.013302026684100085,0.018109367712734695,0.7432974645910376,0.7280701754385965,0.0009376449386893794,-0.11521895076750426,0.009102648364918845,True,True
single_split_2018_2020_to_2021_2022,0.15,石家庄,19,19,0.021820767554952755,0.02552477572340375,0.8164165634851767,0.8035087719298245,0.021683168655743944,0.024542748442501688,0.035522189493608095,0.6621370000994816,0.6912280701754386,-0.019932419130878343,0.1362020333865183,0.15234779218749778,-0.7809506506061359,-0.7684210526315789,0.1362020333865183,0.07878806295263985,0.0823589380709866,-0.4408435180412199,-0.6017543859649123,-0.07878806295263985,0.013201584739544043,0.018104074564990615,0.7442972255477657,0.7350877192982455,0.0008372029941333371,-0.11438126583156553,0.008619182815408712,True,True
single_split_2018_2020_to_2021_2022,0.15,长春,19,19,0.021672242236076084,0.025352038752794754,0.8099665126776859,0.8,0.02153464333686727,0.02314698501776805,0.034921891081750776,0.6471130307053609,0.6824561403508772,-0.018536655706144704,0.133744159919735,0.1498570876836271,-0.7820286403923091,-0.7929824561403509,0.133744159919735,0.080038689224786,0.08342038736785921,-0.468751650211495,-0.6192982456140351,-0.080038689224786,0.013063874743161763,0.018079590381492518,0.7372440851325692,0.7350877192982455,0.000699492997751058,-0.11207191768365893,0.008608367492914321,True,True
single_split_2018_2020_to_2021_2022,0.2,__FULL_SAMPLE__,20,20,0.03375225588081139,0.03957550217772201,0.6146486881047493,0.6325686795594617,0.03004855217710769,0.03509766165225218,0.05388632004432741,0.2934169023141765,0.436254261765146,-0.02339313613607484,0.1579243410590888,0.17510631095852552,-0.4097450300116424,-0.5718585402558314,0.1579243410590888,0.10090313432369195,0.1060055970488343,0.06440438656353416,-0.2083817236365556,-0.10090313432369195,0.021849403704769562,0.03337149721807606,0.4290066110311117,0.5671305402946898,0.003192137313074823,-0.12417208517827742,0.011902852176041829,True,True
single_split_2018_2020_to_2021_2022,0.2,上海,19,19,0.03517069891444677,0.040573612405440114,0.5801435780882818,0.5783238819135885,0.03127206343686393,0.03655285872524918,0.05525978045843212,0.22151314280566026,0.3492760318689048,-0.024232305550325666,0.16406181836877934,0.179405113304736,-0.349903385863512,-0.5004389815627743,0.16406181836877934,0.09850646660529341,0.10344057814867608,0.11009782831324352,-0.1533727358318955,-0.09850646660529341,0.02284748896722562,0.03423203238569756,0.37025060077408806,0.5019745985653606,0.0035120278936632094,-0.12889111945433257,0.012323209947221147,True,True
single_split_2018_2020_to_2021_2022,0.2,丹东,19,19,0.03117420370564718,0.03589405926631035,0.6565277451539372,0.6537955872922966,0.027275568228064335,0.035580850929173374,0.054965546854813495,0.3073888116662002,0.4607284339979271,-0.025988409900644553,0.1533090940049504,0.17059002076662685,-0.3909304535317006,-0.5677929462793503,0.1533090940049504,0.10392972199305865,0.10830277938662541,0.21943191266224327,-0.13662513824105635,-0.10392972199305865,0.020229289218316994,0.032038671886715844,0.4487047977178316,0.5783238819135885,0.0005900614375856884,-0.12213489029930323,0.010944914487330187,True,True
single_split_2018_2020_to_2021_2022,0.2,保定,19,19,0.03201991847102953,0.037612961797156785,0.4784869244713104,0.5713032581574297,0.028121282993446687,0.035190521037458435,0.05475476362226998,0.2899790004507382,0.42562531521713276,-0.02637873979235949,0.15220106076395315,0.1689181196286915,-0.40234096444013717,-0.5677929462793503,0.15220106076395315,0.10481031683195645,0.10858724869467032,-0.007985948017489862,-0.37978054998444016,-0.10481031683195645,0.020367793373441648,0.03225974885822657,0.37564400373332585,0.5440983411023139,0.0007285655927103404,-0.12018114229292362,0.011652125097587882,True,True
single_split_2018_2020_to_2021_2022,0.2,北京,19,19,0.03503537845898111,0.04054663052636373,0.5843422358036064,0.6028960650601447,0.03113674298139827,0.03656721762550451,0.05526168053409024,0.2315221510720418,0.37911368283258007,-0.024246664450581,0.16381029170393302,0.17934383277997304,-0.35606033615851496,-0.5320456540825285,0.16381029170393302,0.09869081735835258,0.10369811990329424,0.10595488782567776,-0.17805340596576374,-0.09869081735835258,0.02297558941120891,0.03423827677987428,0.3769252742556958,0.5318122495290359,0.0033839274496799215,-0.1287749132449519,0.0120597890477722,True,True
single_split_2018_2020_to_2021_2022,0.2,南京,19,19,0.03422187288758736,0.040202056608620335,0.6015384390682332,0.6134270006943829,0.030323237410004516,0.036845732170589715,0.05528450772319932,0.2663434558659948,0.4010531320705766,-0.0247235286592282,0.16210610506484624,0.1787510371529411,-0.38798228473025936,-0.5408252853380158,0.16210610506484624,0.09966090008721534,0.10494161069827962,0.07883223794563925,-0.1912751935374789,-0.09966090008721534,0.022416930300265748,0.03414417678500467,0.4074686509437086,0.5335674054680757,0.0027777025195344397,-0.1278842321772589,0.01180494258732161,True,True
single_split_2018_2020_to_2021_2022,0.2,吉林,19,19,0.035241609061141176,0.04058432117940044,0.6479661413500857,0.6379991838409391,0.03134297358355834,0.03302146202629415,0.052574601114689354,0.299913465564894,0.46336116790648674,-0.020700908851370645,0.15465720111483033,0.17241998949170548,-0.4188046673852698,-0.6040386303775241,0.15465720111483033,0.10095066770914943,0.10631228381607316,0.06295406843989065,-0.2320881138793801,-0.10095066770914943,0.02142042495238902,0.033539557580738,0.44201146684174386,0.5967530192735057,0.004939091908499813,-0.11941559205368915,0.013821184108752157,True,True
single_split_2018_2020_to_2021_2022,0.2,呼和浩特,19,19,0.03418985540678009,0.040182034793220224,0.6103371793144353,0.6248355142981411,0.030291219929197245,0.035555904889080815,0.05495367559090702,0.29003851886529697,0.4028082880096163,-0.023235351714157304,0.16044184621381632,0.17787106667575378,-0.4020157937425439,-0.5425812115891132,0.16044184621381632,0.10014929975766562,0.10549799277053991,0.07014218844658887,-0.20714133862353704,-0.10014929975766562,0.022757943059583608,0.03422225694031474,0.42243209140540283,0.5449759190718338,0.0031187152788523,-0.12625199080703625,0.011431912347196479,True,True
single_split_2018_2020_to_2021_2022,0.2,哈尔滨,19,19,0.033192854285479446,0.039306316884305824,0.5553912639087062,0.5835893497307078,0.02929421880789661,0.035932445614477955,0.0551097739817258,0.2422387500561975,0.4168495355219341,-0.023611892439554444,0.15124055895076094,0.16734256719155668,-0.33810598573460854,-0.5443371378402106,0.15124055895076094,0.10338375280425144,0.1080575797928565,0.06664866207707414,-0.17100178592751566,-0.10338375280425144,0.022509991679338787,0.034171917840993084,0.3609896256266078,0.5423431851632742,0.0028707638986074755,-0.1180477046652815,0.01068286260614066,True,True
single_split_2018_2020_to_2021_2022,0.2,唐山,19,19,0.03412518162892427,0.040140081255828956,0.6145649491348976,0.6309785600847803,0.030226546151341425,0.03337233921927661,0.053047734171811405,0.30573094684588253,0.46248358993696687,-0.021051786044353107,0.15570983269377772,0.173697317306508,-0.4237379277908392,-0.6145741878841088,0.15570983269377772,0.10059979051616696,0.1059706896755242,0.06931927136446116,-0.22329689744455508,-0.10059979051616696,0.021946740741862696,0.03392959935197178,0.43854211879154237,0.5932427073954262,0.004412776119026129,-0.12158465106485344,0.012178440887061576,True,True
single_split_2018_2020_to_2021_2022,0.2,大连,19,19,0.03419158142956992,0.040183126759731666,0.5931061919069652,0.6099166888163036,0.030292945951987078,0.03619522974093994,0.05518954038189285,0.24619100031506622,0.3878894625277787,-0.02537403108887798,0.16312138129213247,0.17914152918552953,-0.3751788281964171,-0.533801580333626,0.16312138129213247,0.09934057751651523,0.10455155777664212,0.09120611726796585,-0.16835742841317267,-0.09934057751651523,0.022280579892090323,0.034094776069189245,0.39411922827795565,0.5388328732851948,0.0026413521113590136,-0.12892979986256253,0.011911001537479596,True,True
single_split_2018_2020_to_2021_2022,0.2,天津,19,19,0.03459225396221069,0.04039791669059907,0.5952068585148428,0.6028960650601447,0.03069361848462785,0.03687887372519041,0.055285448573871535,0.2530053846088925,0.39578766425345746,-0.024558320550266903,0.16310022518354103,0.17913451625379403,-0.3735817704593672,-0.533801580333626,0.16310022518354103,0.09925087743650388,0.10443872453841799,0.09583432400127555,-0.15120892267899005,-0.09925087743650388,0.022599891645687726,0.03419412569986464,0.39505836633749597,0.5318122495290359,0.00296066386495642,-0.12850797122133034,0.011992362316522964,True,True
single_split_2018_2020_to_2021_2022,0.2,太原,19,19,0.033240360881403294,0.03935937545245272,0.6187021421771786,0.6421052631578947,0.02934172540382045,0.0339339471083565,0.05370579076143022,0.28308076434991647,0.4508771929824561,-0.021613393933432992,0.1559386656457228,0.17395774284112142,-0.4046438644946681,-0.5730584140964694,0.1559386656457228,0.1015936385578212,0.10687862761652142,0.07804763531499405,-0.17180783450744305,-0.1015936385578212,0.022999372320810067,0.03423843372241597,0.4237209913329725,0.5736842105263157,0.00336014454007876,-0.12269830476431952,0.010240988560593228,True,True
single_split_2018_2020_to_2021_2022,0.2,常州,19,19,0.032429910843264464,0.03829107942622112,0.6502160232131458,0.6578947368421053,0.028531275365681622,0.034751924546230356,0.054453552707684316,0.3274677348197038,0.47719298245614034,-0.026817336283587557,0.1586083834184154,0.17655182808334255,-0.4216437708297709,-0.5835893497307078,0.1586083834184154,0.10151556451322642,0.10681394099750659,0.06394933796588315,-0.1753320977793906,-0.10151556451322642,0.02109243105460107,0.03321412754990904,0.4505299978163053,0.5912280701754385,0.0014532032738697603,-0.12617847257515094,0.011337479788663396,True,True
single_split_2018_2020_to_2021_2022,0.2,廊坊,19,19,0.035488231897463474,0.0406032255232255,0.6335353083549836,0.6906538620121309,0.031589596419880635,0.03356612857287114,0.05328843159314244,0.3128148406003544,0.46423874587600655,-0.021245575397947625,0.15971542188800222,0.17739262545580256,-0.4109080188398644,-0.5715539947322212,0.15971542188800222,0.099544713321261,0.10480244923443333,0.06183024170117976,-0.27501318149167475,-0.099544713321261,0.02183495685737271,0.033860137916227134,0.43540875191828665,0.550241386888953,0.004524560003516118,-0.12422718999053875,0.013653275040090763,True,True
single_split_2018_2020_to_2021_2022,0.2,张家口,19,19,0.03357937266206267,0.039704610192278375,0.7791403285340852,0.7959632183545141,0.03357937266206267,0.0271983183084136,0.035378522287966244,0.6064858239748795,0.6441422296275782,-0.014877765133490095,0.15259092431171142,0.1695239525442717,-0.7640731354200365,-0.8007023705004389,0.15259092431171142,0.09906632722831772,0.10420158133213062,-0.4349995500174683,-0.3860761970940818,-0.09906632722831772,0.0171514191044358,0.022858209994816536,0.7544309087203266,0.7968407963240342,0.009208097756453029,-0.11901155164964874,0.01642795355762687,True,True
single_split_2018_2020_to_2021_2022,0.2,徐州,19,19,0.03303823713836032,0.039125544497280736,0.6091895149043473,0.6186924685115022,0.029139601660777475,0.035636588888473986,0.05499128514627155,0.2766514510438548,0.42913562709521214,-0.023316035713550468,0.1551121239107792,0.17298811134376296,-0.3982846687134436,-0.5601404741000877,0.1551121239107792,0.10221600651816283,0.10735431471655742,0.05608000389762794,-0.17717195346098275,-0.10221600651816283,0.022335251450811732,0.034115836054461446,0.4165889491351797,0.5598947445536715,0.002696023670080424,-0.12207388677241887,0.01070298568754859,True,True
single_split_2018_2020_to_2021_2022,0.2,无锡,19,19,0.033247920462015544,0.039367711452979647,0.6139625796601562,0.6222027803895817,0.029349284984432705,0.03632613309519703,0.05522036698246962,0.292401335968286,0.4414217186684902,-0.024005579920273513,0.15746421865868998,0.17553926311021958,-0.41718771568769897,-0.5873573309920983,0.15746421865868998,0.10180359034007476,0.10704701842228867,0.0643775054608784,-0.18334212099444983,-0.10180359034007476,0.02192302660086717,0.03391546051134088,0.4322782898125231,0.5590171665841516,0.002283798820135861,-0.12421629819667443,0.011324893861148374,True,True
single_split_2018_2020_to_2021_2022,0.2,沈阳,19,19,0.033799642251350355,0.03989800096805106,0.613618920340901,0.6248355142981411,0.029901006773767513,0.03658530372820008,0.05526397285495598,0.28905495144148013,0.4028082880096163,-0.02426475055327658,0.16042407228047448,0.17786004844096281,-0.40645021922286106,-0.5425812115891132,0.16042407228047448,0.10043845180612392,0.10580582957516686,0.06883218013170875,-0.20714133862353704,-0.10043845180612392,0.022243499574258252,0.034079536604737684,0.4259034718606899,0.5449759190718338,0.002604271793526945,-0.12662443002912413,0.011556142677092103,True,True
single_split_2018_2020_to_2021_2022,0.2,石家庄,19,19,0.034009245242576015,0.04005979862178625,0.6144787789492889,0.6309785600847803,0.030110609764993176,0.035893275490834854,0.055095834902552786,0.2929881770136017,0.41333922364385467,-0.02357272231591134,0.15840167680787975,0.17637976418841433,-0.40944657719424693,-0.5610184372256366,0.15840167680787975,0.10069354399840998,0.10606422963747737,0.06727142861261243,-0.19039374103269788,-0.10069354399840998,0.022949151348532048,0.03423773390557846,0.42899740970551586,0.5484862309499133,0.00330992356780074,-0.12439243156530375,0.011060093894043967,True,True
single_split_2018_2020_to_2021_2022,0.2,长春,19,19,0.03305678802593407,0.039147890085390005,0.6157804746188855,0.6379991838409391,0.029158152548351232,0.036368177603230925,0.05522901368210002,0.2913121370854375,0.4414217186684902,-0.024047624428307417,0.1564719189047803,0.17454099172232226,-0.4096424878037661,-0.5645302897278315,0.1564719189047803,0.10191766157431234,0.10713512028112854,0.05452384510350122,-0.203615528604413,-0.10191766157431234,0.022106302542291373,0.03401641434377683,0.4269451219886509,0.5642826344012708,0.002467074761560067,-0.12341513087884623,0.010950485483642698,True,True
single_split_2018_2020_to_2021_2022,0.25,__FULL_SAMPLE__,20,20,0.03745041418413923,0.04297725915325979,0.4701290071616553,0.535539714442731,0.029927658162203098,0.038165892341878574,0.06982219716210612,0.19425545185221715,0.5084618637124805,-0.03321560877981404,0.16873823322901077,0.18486742559394947,-0.36779119423192963,-0.5317789018413073,0.16873823322901077,0.12588982391267686,0.13074954144340586,-0.16205353729378338,-0.12851013765638994,-0.12588982391267686,0.023258741397021075,0.03941652559939021,0.29228722064969126,0.5534236267870579,3.2872516588929036e-05,-0.13128781904487152,0.014191672787118158,True,True
single_split_2018_2020_to_2021_2022,0.25,上海,19,19,0.03885888517296487,0.04402548987507548,0.43439750013407247,0.5142606901386387,0.030940194623558407,0.03964842465927924,0.07159933429553775,0.13869434036048153,0.46687147978456617,-0.03443759985710605,0.17488529250812287,0.1892952456753264,-0.311126729246581,-0.48705577308352305,0.17488529250812287,0.12371836040178179,0.12854868447635823,-0.1240150917029407,-0.057760702553035295,-0.12371836040178179,0.024466897959644865,0.04044044193387507,0.23456727989841725,0.5122914837576821,1.86149276110349e-05,-0.136026407335158,0.014391987213320002,True,True
single_split_2018_2020_to_2021_2022,0.25,丹东,19,19,0.03484161788542819,0.03931575494242473,0.46639898900463667,0.5318122495290359,0.026922927336021724,0.04015307842696974,0.07163600122474144,0.15009276041856204,0.49846428668728116,-0.03494225362479656,0.1628454163260132,0.1784031251200391,-0.32468778882231225,-0.5046073324739202,0.1628454163260132,0.12969692306694763,0.1335823657123382,0.04608634530856149,0.01018640490164286,-0.12969692306694763,0.021712802578581738,0.03859585927071684,0.2738870763486073,0.5526777875329236,-0.002735480453452097,-0.12800379844058501,0.01312881530684645,True,True
single_split_2018_2020_to_2021_2022,0.25,保定,19,19,0.03821534826400621,0.0437791842362374,0.4496294738347484,0.4912280701754386,0.030296657714599745,0.03738953579846867,0.07059991453691312,0.17219215105143665,0.5017543859649122,-0.03217871099629549,0.16358410515334468,0.17953275464288398,-0.34043930217186136,-0.512280701754386,0.16358410515334468,0.1274863643525254,0.13234285369442333,-0.08507412416486207,-0.04869621660870206,-0.1274863643525254,0.024482885681074807,0.04044050197938466,0.2727610847891539,0.5403508771929825,3.460264904097793e-05,-0.12536875688933846,0.013732462582931402,True,True
single_split_2018_2020_to_2021_2022,0.25,北京,19,19,0.03885589546338272,0.04402476203362401,0.4305276229903499,0.5089952223215196,0.03093720491397626,0.039706082635324276,0.0716069438705988,0.13446467965779085,0.45985085602840736,-0.034495257833151084,0.17519333609332455,0.1893749962560527,-0.3055069563199755,-0.48705577308352305,0.17519333609332455,0.12365498453200667,0.1284659554673651,-0.12417139382602081,-0.09876383882897206,-0.12365498453200667,0.024381808315269878,0.04043810188795873,0.22795225691308266,0.5122914837576821,-6.647471676395432e-05,-0.13633744062994183,0.014474087148112845,True,True
single_split_2018_2020_to_2021_2022,0.25,南京,19,19,0.037252048363340694,0.043067792370510775,0.4672433302272722,0.5353225614071154,0.029333357813934237,0.03922515853274939,0.07151641279944944,0.17901229911765001,0.4879333510530428,-0.03591326370061126,0.17264196106071875,0.18842509428008403,-0.35912243912627234,-0.49934186465680114,0.17264196106071875,0.12514915614558433,0.13024659751720105,-0.15481830925710477,-0.1306517150428106,-0.12514915614558433,0.023265052365391236,0.04009058441372022,0.2806615117716454,0.5316066725197541,-0.0011832306666425957,-0.13538991269737805,0.013986995997949458,True,True
single_split_2018_2020_to_2021_2022,0.25,吉林,19,19,0.037657106148746546,0.043417851449781275,0.4512871052023621,0.5157894736842105,0.02973841559934009,0.03596842901917475,0.06925009833970791,0.15909653660465203,0.4929824561403509,-0.03075760421700157,0.16463673673229204,0.18103138088976445,-0.34579768687639756,-0.512280701754386,0.16463673673229204,0.12712145207182363,0.13206953499608076,-0.16660910349065228,-0.0938089831161345,-0.12712145207182363,0.023956569891601123,0.040375376684928625,0.2652930039858778,0.5362001393766352,0.0005609184385146634,-0.1269796305835455,0.013700536257145422,True,True
single_split_2018_2020_to_2021_2022,0.25,呼和浩特,19,19,0.03690778395387849,0.042710679898970094,0.47534874567871405,0.5440983411023139,0.028989093404472036,0.03976277360155706,0.07161356508639136,0.1828609296452082,0.47564725947976483,-0.03537564863180357,0.1703763150358491,0.1870239924189564,-0.363867083323032,-0.5151382681081585,0.1703763150358491,0.12536575407054293,0.13047572941113328,-0.17593753390576625,-0.16165381691737582,-0.12536575407054293,0.02375859789739543,0.04031707996949256,0.28385685543785777,0.5298507462686567,-0.000689685134638399,-0.1334685310819706,0.013149186056483058,True,True
