城市,community_id,first_exposure_year,available_years_after_first,bottom_years_total,longest_bottom_streak,persistent_bottom_3plus,immediate_repeat_after_first,any_repeat_after_first,reentry_after_gap,eligible_one_step,path_one_shot,path_short_repeat_nonpersistent,path_continuous_persistent,path_fragmented_persistent
吉林,吉林||丰满区||厦门街||万隆小区,2018,4,2,2,False,True,True,False,True,False,True,False,False
吉林,吉林||昌邑区||八家子早市||锦东花园,2022,0,1,1,False,,,,False,True,False,False,False
吉林,吉林||昌邑区||十一中||乾豐園,2020,2,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||昌邑区||和平街||延川小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||昌邑区||大润发二店||兰亭雅苑,2022,0,1,1,False,,,,False,True,False,False,False
吉林,吉林||昌邑区||大润发二店||铁江社区,2020,2,2,1,False,False,True,True,True,False,True,False,False
吉林,吉林||昌邑区||天津街||东昌花园,2021,1,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||昌邑区||昌邑公安分局||辽东二区,2021,1,2,2,False,True,True,False,True,False,True,False,False
吉林,吉林||昌邑区||昌邑公安分局||辽东电业小区,2021,1,2,2,False,True,True,False,True,False,True,False,False
吉林,吉林||昌邑区||昌邑区政府||伊利雅居園,2020,2,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||昌邑区||昌邑区政府||松江家园北区,2019,3,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||昌邑区||桃源路||亚泰欣城,2020,2,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||昌邑区||桃源路||运河里西山棚户区,2022,0,1,1,False,,,,False,True,False,False,False
吉林,吉林||昌邑区||解放北路||金碧家園,2022,0,1,1,False,,,,False,True,False,False,False
吉林,吉林||船营区||东北电力||电院小区,2020,2,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||船营区||东北电力||金岸名苑,2018,4,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||船营区||农林街||黄兴小区,2020,2,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||船营区||西安路||乐园小区一区,2018,4,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||船营区||西安路||乐园小区二区,2022,0,1,1,False,,,,False,True,False,False,False
吉林,吉林||船营区||长春路||园丁园小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||船营区||长春路||柴南小区,2021,1,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||船营区||长春路||鸿博御园,2018,4,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||龙潭区||土城子||新地山湾C区,2018,4,1,1,False,False,False,False,True,True,False,False,False
吉林,吉林||龙潭区||土城子||湘潭小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
呼和浩特,呼和浩特||回民区||回民政府商圈||时代华城,2019,3,2,2,False,True,True,False,True,False,True,False,False
呼和浩特,呼和浩特||回民区||工人北村商圈||西铁小区,2018,4,5,5,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||回民区||海亮商圈||海亮广场一期,2019,3,4,4,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||回民区||海西路商圈||众环小区,2019,3,2,1,False,False,True,True,True,False,True,False,False
呼和浩特,呼和浩特||回民区||西万达商圈||恒大雅苑,2021,1,1,1,False,False,False,False,True,True,False,False,False
呼和浩特,呼和浩特||回民区||西万达商圈||草原明珠,2018,4,4,4,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||回民区||西货场商圈||西机务南区,2018,4,5,5,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||新城区||成吉思汗西商圈||市建宿舍(新城区),2020,2,1,1,False,False,False,False,True,True,False,False,False
呼和浩特,呼和浩特||玉泉区||南茶坊商圈||鼎丰·丽景天下,2019,3,2,2,False,True,True,False,True,False,True,False,False
呼和浩特,呼和浩特||金川开发区||金川开发区||上院小区,2019,3,4,4,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||金川开发区||金川开发区||公元大道,2018,4,5,5,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||金川开发区||金川开发区||博雅西苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||金川开发区||金川开发区||正太和平花园,2018,4,5,5,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||金川开发区||金川开发区||民和文苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||金川开发区||金川开发区||金华学府,2019,3,4,4,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||金川开发区||金川开发区||金川宽城西区,2018,4,5,5,True,True,True,False,True,False,False,True,False
呼和浩特,呼和浩特||金川开发区||金川开发区||金川新城,2019,3,4,4,True,True,True,False,True,False,False,True,False
哈尔滨,哈尔滨||南岗||儿童公园||中和街,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||南岗||南岗分局十三中||金河小区,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||南岗||哈特百脑汇教化工大||桥西小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||南岗||宣西宣庆体院||十字街,2018,4,2,1,False,False,True,True,True,False,True,False,False
哈尔滨,哈尔滨||南岗||海城市场商圈||文平街,2018,4,2,1,False,False,True,True,True,False,True,False,False
哈尔滨,哈尔滨||南岗||海城市场商圈||第二巴陵街,2018,4,2,1,False,False,True,True,True,False,True,False,False
哈尔滨,哈尔滨||南岗||西大桥商圈||汉祥街,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||南岗||西大桥商圈||清明四道街,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||南岗||西大桥商圈||清明小区（新区）,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||南岗||西大桥商圈||西大直街,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||南岗||革新教堂||果戈里大街,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||南岗||革新教堂||黑山街,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||南岗||马家沟校大成街||平公街,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||松北||哈尔滨新区||东方哥德堡,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||松北||哈尔滨新区||志华商城,2018,4,3,2,True,False,True,True,True,False,False,False,True
哈尔滨,哈尔滨||松北||哈尔滨新区||柏林四季,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||松北||哈尔滨新区||柒季城,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||松北||哈尔滨新区||泓林金色地标,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||松北||哈尔滨新区||禹舜嘉园,2018,4,2,1,False,False,True,True,True,False,True,False,False
哈尔滨,哈尔滨||松北||哈尔滨新区||裕发润景,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道外||先锋路商圈||东铁花园,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道外||南十四道街商圈||南七道街,2019,3,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道外||南十四道街商圈||太古小区,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道外||哈东站商圈||南直小区,2018,4,3,2,True,False,True,True,True,False,False,False,True
哈尔滨,哈尔滨||道外||哈东站商圈||天恒小区,2019,3,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道外||太平商圈||信用小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道外||太平商圈||华北小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道外||承德广场||南平街,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||道外||承德广场||南康小区,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||道外||玛克威||东方红小区,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||道外||阿拉伯广场||南八道街,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道外||阿拉伯广场||台胞小区,2018,4,2,1,False,False,True,True,True,False,True,False,False
哈尔滨,哈尔滨||道外||阿拉伯广场||长春街,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||道外||阿拉伯广场||鸿基名苑,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||道里||公路大桥||建国北四道街,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道里||公路大桥||建国南二道街,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道里||公路大桥||建国南头道街,2018,4,2,1,False,False,True,True,True,False,True,False,False
哈尔滨,哈尔滨||道里||公路大桥||河广街,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道里||公路大桥||通达街(道里区),2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||道里||安字片||安德街,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道里||安字片||安顺街,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道里||建国公园||松树街,2021,1,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道里||西大桥商圈||民众小区,2020,2,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||道里||顾乡凯德广场||乡社街东区,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||阿城区||阿城商圈||龙汇小区,2018,4,2,2,False,True,True,False,True,False,True,False,False
哈尔滨,哈尔滨||香坊||农大商圈||城东新居B区,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||香坊||动力区||东升家园,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||香坊||动力区||东山聚宝,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||香坊||动力区||工程机械厂家属楼,2020,2,2,2,False,True,True,False,True,False,True,False,False
哈尔滨,哈尔滨||香坊||动力区||旭升小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||香坊||动力区||星光家属小区(进乡街),2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||香坊||尚志公园||古香街,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||香坊||文政新区商圈||文治头道街,2022,0,1,1,False,,,,False,True,False,False,False
哈尔滨,哈尔滨||香坊||菜艺商圈||三辅三道街,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||香坊||菜艺商圈||邮电小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||香坊||菜艺商圈||香安电力小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
哈尔滨,哈尔滨||香坊||菜艺商圈||香茗街,2018,4,2,1,False,False,True,True,True,False,True,False,False
哈尔滨,哈尔滨||香坊||龙塔||嵩山路,2021,1,1,1,False,False,False,False,True,True,False,False,False
唐山,唐山||丰润区||丰润区||团结小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
唐山,唐山||路北区||路北区||乔屯楼,2018,4,1,1,False,False,False,False,True,True,False,False,False
唐山,唐山||路北区||路北区||碧玉华府,2018,4,1,1,False,False,False,False,True,True,False,False,False
唐山,唐山||路北区||路北区||钓鱼台北楼,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||中山||民主广场||经典生活,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||中山||民主广场||鸿霖大厦,2021,1,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||东居里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||东阁里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||云顶国际公馆,2018,4,4,2,True,True,True,True,True,False,False,False,True
大连,大连||开发区||东山||名品公寓,2018,4,3,2,True,True,True,True,True,False,False,False,True
大连,大连||开发区||东山||岗松里小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||岗林里,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||东山||岗盛里小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||开.东山小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||新云里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||新日里小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||新星里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||新辰里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||樱花别墅,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||东山||自由港,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||东山||芙蓉花园(开发区),2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||倚山里||万瑞达国际公馆,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||倚山里||倚园里小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||倚山里||倚山里小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||倚山里||天都花园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||倚山里||新东方公寓三期,2018,4,4,2,True,True,True,True,True,False,False,False,True
大连,大连||开发区||倚山里||新东方公寓二期,2018,4,5,5,True,True,True,False,True,False,False,True,False
大连,大连||开发区||倚山里||金海里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||倚山里||金湖里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||城润||恒安花园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||城润||西山小区,2018,4,2,1,False,False,True,True,True,False,True,False,False
大连,大连||开发区||安盛||收获公寓,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||开发区万达||环宇品阁,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||杏花里||十里岗小区,2018,4,4,2,True,True,True,True,True,False,False,False,True
大连,大连||开发区||杏花里||嫩江小区,2018,4,3,2,True,True,True,True,True,False,False,False,True
大连,大连||开发区||杏花里||杏花里,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||杏花里||松苑山庄,2018,4,4,2,True,True,True,True,True,False,False,False,True
大连,大连||开发区||杏花里||馨家园,2018,4,5,5,True,True,True,False,True,False,False,True,False
大连,大连||开发区||松峪||碧海华庭,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||海富||小孤山东里,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||海富||小孤山中里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||海富||鹏程家园（开发区）,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||红梅翠竹||福佳国际,2018,4,5,5,True,True,True,False,True,False,False,True,False
大连,大连||开发区||红梅翠竹||翠竹小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||红梅翠竹||青松北里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||红梅翠竹||青松南里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||金湾新城||宜宁里,2018,4,3,2,True,True,True,True,True,False,False,False,True
大连,大连||开发区||金湾新城||湾里西,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||金湾新城||都悦里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||金源||金北花园小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||金源||金源北里安居小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||高城山||一方天鹅湖,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||高城山||万德悦城,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||高城山||尚都家园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||高城山||山河枫景,2018,4,5,5,True,True,True,False,True,False,False,True,False
大连,大连||开发区||高城山||山海一步小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||高城山||怡海花园一期,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||高城山||怡海花园二期,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||高城山||摩宿公寓,2018,4,3,2,True,True,True,True,True,False,False,False,True
大连,大连||开发区||高城山||高吉里,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||高城山||高城花园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||高城山||高安里,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||高城山||高志里小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||开发区||高城山||高民里,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||高城山||高泰里,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||开发区||高城山||高祥里,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||甘井子||甘井子||七星广场,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||甘井子||甘井子||五二三厂,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||西岗||英华街||香榭里,2018,4,2,1,False,False,True,True,True,False,True,False,False
大连,大连||金州||光明||劳动局小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||光明||育才小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||光明||胜利小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||光明||胜利西小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||光明||荣盛小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||南棉||南山路（金州）,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||南棉||绿苑小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||南棉||金山小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||南棉||金色华庭,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||南棉||金连领地,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||南棉||阿尔滨家属楼,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||南棉||香山翌景,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||414小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||伟桥金北嘉园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||八一路小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||古城丁区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||古城丙区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||古城乙区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||古城天下,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||天鸿展视界,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||宏意小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||建兴苑,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||憬园河畔,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||新辉小区,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||古城汇金||桂林小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||永安四季,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||古城汇金||永安小区,2018,4,2,1,False,False,True,True,True,False,True,False,False
大连,大连||金州||古城汇金||金爵世家,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||城润||新青年金洋合院（金洋小区）,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||城润||滨城南岸小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||城润||金地新里程,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||城润||龙湾路小区,2018,4,3,3,True,True,True,False,True,False,False,True,False
大连,大连||金州||桃园||八里河小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||桃园||桃园小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||碧海||于洼小区,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||碧海||体育场小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||碧海||建兴花园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||碧海||朝阳小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||站前||友好街32号,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||站前||和嘉佳园,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||站前||现代雅筑,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||站前||盛滨花园A区,2018,4,3,2,True,True,True,True,True,False,False,False,True
大连,大连||金州||站前||盛滨花园B区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||站前||盛滨花园C区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||站前||联胜小区,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||站前||金源花园小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||站前||金连福地,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||站前||阳光家园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||连大||新青年印象,2018,4,2,1,False,False,True,True,True,False,True,False,False
大连,大连||金州||连大||海天新界,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金华||一农机小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金华||宁海小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金华||恒达花园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金华||通用阳光丽景,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||金华||金华小区一期,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金华||金华小区二期,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金华||金园新村,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金华||金海国际花园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金华||龙祥嘉园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金州其他||世茂御龙海湾,2022,0,1,1,False,,,,False,True,False,False,False
大连,大连||金州||金润||康居小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金润||民馨小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金润||自然天城,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金润||金元小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金润||金州东山小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金湾新城||卧龙园,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||金湾新城||滨海丰园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金湾新城||福泉东里小区,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||金石滩||金海人家,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金石滩||阳光地中海,2018,4,3,2,True,True,True,True,True,False,False,False,True
大连,大连||金州||金石滩||龙山小区,2018,4,2,2,False,True,True,False,True,False,True,False,False
大连,大连||金州||金纺||聚鑫小区一期,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金纺||聚鑫小区三期,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金纺||自然天城B区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金纺||金星小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金纺||金纺小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金纺||金莲怡园,2018,4,1,1,False,False,False,False,True,True,False,False,False
大连,大连||金州||金纺||鑫海阳光,2018,4,1,1,False,False,False,False,True,True,False,False,False
天津,天津||东丽||万新街||雪莲北里,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||东丽湖||万科城盛锦苑,2020,2,3,3,True,True,True,False,True,False,False,True,False
天津,天津||东丽||东丽湖||万科城邻水苑,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||东丽湖||东丽湖万科城阅桦苑,2021,1,2,2,False,True,True,False,True,False,True,False,False
天津,天津||东丽||东丽湖||凭澜苑,2021,1,1,1,False,False,False,False,True,True,False,False,False
天津,天津||东丽||东丽湖||北大资源阅府,2018,4,2,1,False,False,True,True,True,False,True,False,False
天津,天津||东丽||东丽湖||天津华侨城,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||东丽湖||天津华侨城天鹅堡,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||东丽湖||天骥智谷,2018,4,5,5,True,True,True,False,True,False,False,True,False
天津,天津||东丽||东丽湖||恒大绿洲花园,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||东丽湖||恒大绿洲馨园,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||东丽湖||恒大翡翠华庭,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||东丽湖||揽城苑,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||东丽湖||映湖苑,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||东丽湖||月憬苑,2019,3,4,4,True,True,True,False,True,False,False,True,False
天津,天津||东丽||东丽湖||朗钜维尔蓝堤花园,2018,4,5,5,True,True,True,False,True,False,False,True,False
天津,天津||东丽||东丽湖||松江东湖小镇,2018,4,4,3,True,False,True,True,True,False,False,True,False
天津,天津||东丽||东丽湖||津泽兰湾,2018,4,3,2,True,False,True,True,True,False,False,False,True
天津,天津||东丽||东丽湖||碧溪苑,2021,1,2,2,False,True,True,False,True,False,True,False,False
天津,天津||东丽||东丽湖||米兰东湖湾,2021,1,2,2,False,True,True,False,True,False,True,False,False
天津,天津||东丽||东丽湖||观湖苑,2021,1,1,1,False,False,False,False,True,True,False,False,False
天津,天津||东丽||东丽湖||阅湖苑,2021,1,2,2,False,True,True,False,True,False,True,False,False
天津,天津||东丽||东丽湖||阅溪苑,2021,1,1,1,False,False,False,False,True,True,False,False,False
天津,天津||东丽||军粮城||广福家园,2022,0,1,1,False,,,,False,True,False,False,False
天津,天津||东丽||华明镇||华富家园北区,2021,1,2,2,False,True,True,False,True,False,True,False,False
天津,天津||东丽||华明镇||华湖苑,2018,4,2,1,False,False,True,True,True,False,True,False,False
天津,天津||东丽||华明镇||厚园,2022,0,1,1,False,,,,False,True,False,False,False
