cutoff_q,permutation_id,null_type,mae,pearson,observed_pathway_active_mae,observed_mae_percentile_in_null
0.1,206,sequence_permutation_preserve_city_year_counts,0.047795217819268564,-0.11723368959451745,0.021282455000941652,0.0
0.1,207,sequence_permutation_preserve_city_year_counts,0.042651773739310915,0.31667610606505986,0.021282455000941652,0.0
0.1,208,sequence_permutation_preserve_city_year_counts,0.046963885283377,-0.32599559144524143,0.021282455000941652,0.0
0.1,209,sequence_permutation_preserve_city_year_counts,0.04315849300960157,0.37262797366137457,0.021282455000941652,0.0
0.1,210,sequence_permutation_preserve_city_year_counts,0.043387416849437255,0.04690337015868361,0.021282455000941652,0.0
0.1,211,sequence_permutation_preserve_city_year_counts,0.042344943146880906,0.2249119746482272,0.021282455000941652,0.0
0.1,212,sequence_permutation_preserve_city_year_counts,0.0414709399927214,0.07902966439689697,0.021282455000941652,0.0
0.1,213,sequence_permutation_preserve_city_year_counts,0.03969696588745581,0.40673859719637334,0.021282455000941652,0.0
0.1,214,sequence_permutation_preserve_city_year_counts,0.046954181840344854,-0.5134906734030996,0.021282455000941652,0.0
0.1,215,sequence_permutation_preserve_city_year_counts,0.044799585337700336,0.5997316572273679,0.021282455000941652,0.0
0.1,216,sequence_permutation_preserve_city_year_counts,0.044912588337697866,0.36612688738202825,0.021282455000941652,0.0
0.1,217,sequence_permutation_preserve_city_year_counts,0.040341571956613836,-0.09167342070133461,0.021282455000941652,0.0
0.1,218,sequence_permutation_preserve_city_year_counts,0.043986312233087424,-0.4406032271274442,0.021282455000941652,0.0
0.1,219,sequence_permutation_preserve_city_year_counts,0.0487386845118072,-0.17252430946386313,0.021282455000941652,0.0
0.1,220,sequence_permutation_preserve_city_year_counts,0.04331797458066242,0.3683666915367244,0.021282455000941652,0.0
0.1,221,sequence_permutation_preserve_city_year_counts,0.04762424786902161,-0.32398785352444975,0.021282455000941652,0.0
0.1,222,sequence_permutation_preserve_city_year_counts,0.0484803492018181,0.25442453787119257,0.021282455000941652,0.0
0.1,223,sequence_permutation_preserve_city_year_counts,0.04778016241147641,0.16178203486351408,0.021282455000941652,0.0
0.1,224,sequence_permutation_preserve_city_year_counts,0.047195058421420605,-0.040894975452825326,0.021282455000941652,0.0
0.1,225,sequence_permutation_preserve_city_year_counts,0.042456424276702175,-0.08415934954433656,0.021282455000941652,0.0
0.1,226,sequence_permutation_preserve_city_year_counts,0.045254241013459116,-0.2350246782272438,0.021282455000941652,0.0
0.1,227,sequence_permutation_preserve_city_year_counts,0.04952132216258727,0.20089710285381618,0.021282455000941652,0.0
0.1,228,sequence_permutation_preserve_city_year_counts,0.04594416756762794,0.02644960486461412,0.021282455000941652,0.0
0.1,229,sequence_permutation_preserve_city_year_counts,0.04707602071677864,0.06044780190486412,0.021282455000941652,0.0
