cutoff_q,origin_year,train_years,holdout_years,城市,n_units,p_holdout_repeat,p_holdout_mean,p_holdout_ever,X_train,lambda_train,non_escape_train,lambda_denominator,delta_active_train,delta_all_train,delta_denominator,train_bottom_share_mean,train_bottom_share_last,p11_train,p11_denominator,pred_pathway_active,pred_pathway_all3,pred_exposure_only,pred_independence,pred_markov_pair,pred_last_state_markov
0.2,2014,2014-2016,2017-2018,上海,206,0.17475728155339806,0.20388349514563106,0.23300970873786409,0.33980582524271846,0.4918032786885246,0.5081967213114754,61,0.868421052631579,0.47368421052631576,38,0.20388349514563106,0.20388349514563106,0.5833333333333334,84,0.14996607386682528,0.08179967665463196,0.33980582524271846,0.041568479592798566,0.11893203883495146,0.11893203883495146
0.2,2014,2014-2016,2017-2018,北京,4285,0.18016336056009336,0.2,0.21983663943990664,0.25040840140023335,0.09247311827956989,0.9075268817204301,930,0.8197474167623421,0.7198622273249139,871,0.2,0.2,0.8582263710618436,1714,0.18628953152130537,0.16359038692417155,0.25040840140023335,0.04000000000000001,0.17164527421236875,0.17164527421236875
0.2,2014,2014-2016,2017-2018,南京,553,0.13381555153707053,0.2007233273056058,0.26763110307414106,0.30198915009041594,0.3424657534246575,0.6575342465753424,146,0.8333333333333334,0.5370370370370371,108,0.2007233273056058,0.2007233273056058,0.6936936936936937,222,0.16547350689885804,0.10663848222370852,0.30198915009041594,0.04028985412463335,0.13924050632911394,0.13924050632911394
0.2,2014,2014-2016,2017-2018,大连,126,0.1746031746031746,0.20634920634920634,0.23809523809523808,0.2698412698412698,0.30303030303030304,0.696969696969697,33,1.0,0.76,25,0.20634920634920634,0.20634920634920634,0.8076923076923077,52,0.18807118807118808,0.14293410293410294,0.2698412698412698,0.04257999496094734,0.16666666666666666,0.16666666666666666
0.2,2014,2014-2016,2017-2018,天津,746,0.15415549597855227,0.20107238605898123,0.2479892761394102,0.28820375335120646,0.28804347826086957,0.7119565217391304,184,0.8263888888888888,0.6319444444444444,144,0.20107238605898123,0.20107238605898123,0.74,300,0.1695655310609887,0.1296677590466384,0.28820375335120646,0.04043010443545199,0.1487935656836461,0.1487935656836461
0.2,2014,2014-2016,2017-2018,廊坊,46,0.10869565217391304,0.21739130434782608,0.32608695652173914,0.34782608695652173,0.38461538461538464,0.6153846153846154,13,0.7777777777777778,0.5555555555555556,9,0.21739130434782608,0.21739130434782608,0.65,20,0.16648086213303603,0.11891490152359718,0.34782608695652173,0.04725897920604915,0.14130434782608695,0.14130434782608695
0.2,2015,2015-2017,2018-2019,上海,687,0.17903930131004367,0.20087336244541484,0.22270742358078602,0.29694323144104806,0.3978494623655914,0.6021505376344086,186,0.9375,0.640625,128,0.20087336244541484,0.20087336244541484,0.7028985507246377,276,0.16762924355543038,0.11454664976287741,0.29694323144104806,0.040350107740127,0.14119359534206696,0.14119359534206696
0.2,2015,2015-2017,2018-2019,北京,4865,0.1829393627954779,0.2,0.2170606372045221,0.25241521068859196,0.25302245250431776,0.7469775474956822,1158,0.9565677966101694,0.7913135593220338,944,0.2,0.2,0.828365878725591,1946,0.18035941844574746,0.1492009807076117,0.25241521068859196,0.04000000000000001,0.1656731757451182,0.1656731757451182
0.2,2015,2015-2017,2018-2019,南京,1003,0.17347956131605186,0.20039880358923232,0.22731804586241275,0.3120638085742772,0.475,0.525,280,0.9385474860335196,0.6201117318435754,179,0.20039880358923232,0.20039880358923232,0.6417910447761194,402,0.1537655190852025,0.10159507510986594,0.3120638085742772,0.04015968047999571,0.12861415752741776,0.12861415752741776
0.2,2015,2015-2017,2018-2019,大连,766,0.16318537859007834,0.2010443864229765,0.23890339425587467,0.26762402088772846,0.27225130890052357,0.7277486910994764,191,0.958904109589041,0.7602739726027398,146,0.2010443864229765,0.2010443864229765,0.8116883116883117,308,0.1867590707335292,0.14807326322444103,0.26762402088772846,0.0404188453121911,0.16318537859007834,0.16318537859007834
0.2,2015,2015-2017,2018-2019,天津,1359,0.16629874908020603,0.20014716703458427,0.23399558498896247,0.2913907284768212,0.34782608695652173,0.6521739130434783,345,0.8666666666666667,0.6470588235294118,255,0.20014716703458427,0.20014716703458427,0.7169117647058824,544,0.16469910739994242,0.12296539692755881,0.2913907284768212,0.04005888847196978,0.1434878587196468,0.1434878587196468
0.2,2015,2015-2017,2018-2019,廊坊,64,0.140625,0.203125,0.265625,0.34375,0.4444444444444444,0.5555555555555556,18,0.6923076923076923,0.3076923076923077,13,0.203125,0.203125,0.5384615384615384,26,0.13221153846153846,0.05876068376068377,0.34375,0.041259765625,0.109375,0.109375
0.2,2016,2016-2018,2019-2020,上海,838,0.18496420047732698,0.20047732696897375,0.2159904534606205,0.26252983293556087,0.2463768115942029,0.7536231884057971,207,0.9567901234567902,0.7530864197530864,162,0.20047732696897375,0.20047732696897375,0.8273809523809523,336,0.18929955747545363,0.14899707104519574,0.26252983293556087,0.04019115862862481,0.1658711217183771,0.1658711217183771
0.2,2016,2016-2018,2019-2020,北京,4914,0.18233618233618235,0.20004070004070004,0.21774521774521774,0.2444037444037444,0.18629173989455183,0.8137082601054482,1138,0.9563409563409564,0.817047817047817,962,0.20004070004070004,0.20004070004070004,0.8708036622583927,1966,0.19019072554289534,0.1624890329094736,0.2444037444037444,0.04001628167277333,0.1741961741961742,0.1741961741961742
0.2,2016,2016-2018,2019-2020,南京,1278,0.17449139280125195,0.20031298904538342,0.22613458528951486,0.3051643192488263,0.3789173789173789,0.621082621082621,351,0.8930041152263375,0.5555555555555556,243,0.20031298904538342,0.20031298904538342,0.689453125,512,0.16925308391526828,0.10529569736664156,0.3051643192488263,0.040125293580295894,0.13810641627543035,0.13810641627543035
0.2,2016,2016-2018,2019-2020,大连,1320,0.18106060606060606,0.2,0.21893939393939393,0.23787878787878788,0.15593220338983052,0.8440677966101695,295,0.9351145038167938,0.8244274809160306,262,0.2,0.2,0.8806818181818182,528,0.18775773650595748,0.16553335136851763,0.23787878787878788,0.04000000000000001,0.17613636363636365,0.17613636363636365
0.2,2016,2016-2018,2019-2020,天津,1943,0.1718991250643335,0.2002058672156459,0.2285126093669583,0.2774060730828616,0.3084677419354839,0.6915322580645161,496,0.947945205479452,0.7205479452054795,365,0.2002058672156459,0.2002058672156459,0.7789203084832905,778,0.18184930369712687,0.13822649385070626,0.2774060730828616,0.04008238926756884,0.1559444158517756,0.1559444158517756
0.2,2016,2016-2018,2019-2020,廊坊,71,0.16901408450704225,0.2112676056338028,0.2535211267605634,0.352112676056338,0.5652173913043478,0.4347826086956522,23,0.9285714285714286,0.42857142857142855,14,0.2112676056338028,0.2112676056338028,0.5333333333333333,30,0.14215729157554022,0.06561105765024931,0.352112676056338,0.04463400119024003,0.11267605633802817,0.11267605633802817
0.2,2016,2016-2018,2019-2020,沈阳,145,0.16551724137931034,0.2,0.23448275862068965,0.31724137931034485,0.4146341463414634,0.5853658536585367,41,0.8571428571428571,0.4642857142857143,28,0.2,0.2,0.6379310344827587,58,0.1591733749849814,0.08621891145019826,0.31724137931034485,0.04000000000000001,0.12758620689655173,0.12758620689655173
0.2,2017,2017-2019,2020-2021,上海,2945,0.18132427843803056,0.2,0.21867572156196943,0.23769100169779286,0.15987933634992457,0.8401206636500754,663,0.9533678756476683,0.842832469775475,579,0.2,0.2,0.8870967741935484,1178,0.19037719411689208,0.16830447595841186,0.23769100169779286,0.04000000000000001,0.1774193548387097,0.1774193548387097
0.2,2017,2017-2019,2020-2021,北京,4522,0.18421052631578946,0.20013268465280848,0.21605484298982752,0.23219814241486067,0.135,0.865,1000,0.9531772575250836,0.8561872909698997,897,0.20013268465280848,0.20013268465280848,0.9022099447513812,1810,0.19144698012984457,0.17196641022189546,0.23219814241486067,0.04005309146634048,0.18056169836355593,0.18056169836355593
0.2,2017,2017-2019,2020-2021,南京,1327,0.17407686510926904,0.2004521477015825,0.22682743029389602,0.2712886209495102,0.29673590504451036,0.7032640949554896,337,0.94921875,0.7109375,256,0.2004521477015825,0.2004521477015825,0.7875939849624061,532,0.18109911638890067,0.13563802132831243,0.2712886209495102,0.04018106351817705,0.15787490580256217,0.15787490580256217
0.2,2017,2017-2019,2020-2021,大连,1420,0.18028169014084508,0.2,0.21971830985915494,0.2380281690140845,0.16199376947040497,0.838006230529595,321,0.9638989169675091,0.855595667870036,277,0.2,0.2,0.8908450704225352,568,0.19226803854267002,0.1706648881446172,0.2380281690140845,0.04000000000000001,0.17816901408450705,0.17816901408450705
0.2,2017,2017-2019,2020-2021,天津,2077,0.16947520462205104,0.20028887818969668,0.23110255175734232,0.2522869523350987,0.23123732251521298,0.768762677484787,493,0.9506172839506173,0.7876543209876543,405,0.20028887818969668,0.20028887818969668,0.8389423076923077,832,0.1843710748001699,0.1527646048344265,0.2522869523350987,0.04011563472648715,0.16803081367356765,0.16803081367356765
0.2,2017,2017-2019,2020-2021,廊坊,83,0.1686746987951807,0.20481927710843373,0.24096385542168675,0.3132530120481928,0.30434782608695654,0.6956521739130435,23,0.875,0.5625,16,0.20481927710843373,0.20481927710843373,0.7352941176470589,34,0.19067574646411733,0.12257726558407545,0.3132530120481928,0.04195093627522137,0.15060240963855423,0.15060240963855423
0.2,2017,2017-2019,2020-2021,无锡,52,0.19230769230769232,0.21153846153846154,0.23076923076923078,0.25,0.15384615384615385,0.8461538461538461,13,0.9166666666666666,0.6666666666666666,12,0.21153846153846154,0.21153846153846154,0.8636363636363636,22,0.1939102564102564,0.14102564102564102,0.25,0.04474852071005917,0.18269230769230768,0.18269230769230768
0.2,2017,2017-2019,2020-2021,沈阳,333,0.15015015015015015,0.2012012012012012,0.25225225225225223,0.2732732732732733,0.32558139534883723,0.6744186046511628,86,0.9538461538461539,0.6923076923076923,65,0.2012012012012012,0.2012012012012012,0.7686567164179104,134,0.175794399050213,0.1275927089880578,0.2732732732732733,0.040481923364806244,0.15465465465465464,0.15465465465465464
0.2,2017,2017-2019,2020-2021,石家庄,151,0.1456953642384106,0.2052980132450331,0.26490066225165565,0.32450331125827814,0.4772727272727273,0.5227272727272727,44,0.9629629629629629,0.6296296296296297,27,0.2052980132450331,0.2052980132450331,0.6451612903225806,62,0.16334425937074942,0.10680201574241309,0.32450331125827814,0.04214727424235779,0.1324503311258278,0.1324503311258278
0.2,2018,2018-2020,2021-2022,上海,3292,0.1865127582017011,0.20018226002430134,0.21385176184690158,0.2278250303766707,0.11748251748251748,0.8825174825174825,715,0.9614791987673343,0.8906009244992296,649,0.20018226002430134,0.20018226002430134,0.917298937784522,1318,0.19331459644344032,0.17906384093639183,0.2278250303766707,0.040072937228436994,0.1836269744835966,0.1836269744835966
0.2,2018,2018-2020,2021-2022,丹东,57,0.08771929824561403,0.21052631578947367,0.3333333333333333,0.3333333333333333,0.375,0.625,16,0.8181818181818182,0.5454545454545454,11,0.21052631578947367,0.21052631578947367,0.6666666666666666,24,0.17045454545454544,0.11363636363636362,0.3333333333333333,0.04432132963988919,0.14035087719298245,0.14035087719298245
0.2,2018,2018-2020,2021-2022,保定,30,0.06666666666666667,0.2,0.3333333333333333,0.3333333333333333,0.5,0.5,8,0.8,0.6,5,0.2,0.2,0.5833333333333334,12,0.13333333333333333,0.09999999999999999,0.3333333333333333,0.04000000000000001,0.11666666666666668,0.11666666666666668
0.2,2018,2018-2020,2021-2022,北京,4426,0.18300948938093087,0.20018075011296882,0.21735201084500677,0.22910076818798011,0.11813471502590674,0.8818652849740932,965,0.9522184300341296,0.8703071672354948,879,0.20018075011296882,0.20018075011296882,0.9119638826185101,1772,0.19238241627651745,0.17583339122047292,0.22910076818798011,0.040072332715790866,0.18255761409850882,0.18255761409850882
0.2,2018,2018-2020,2021-2022,南京,497,0.16498993963782696,0.2012072434607646,0.23742454728370221,0.24346076458752516,0.15178571428571427,0.8482142857142857,112,0.9191919191919192,0.8080808080808081,99,0.2012072434607646,0.2012072434607646,0.875,200,0.18981947238989494,0.16687426144166587,0.24346076458752516,0.0404843548210794,0.17605633802816903,0.17605633802816903
0.2,2018,2018-2020,2021-2022,吉林,150,0.14,0.2,0.26,0.36,0.45454545454545453,0.5454545454545454,44,0.7407407407407407,0.3333333333333333,27,0.2,0.2,0.55,60,0.14545454545454545,0.06545454545454545,0.36,0.04000000000000001,0.11000000000000001,0.11000000000000001
0.2,2018,2018-2020,2021-2022,呼和浩特,109,0.1559633027522936,0.2018348623853211,0.24770642201834864,0.26605504587155965,0.2857142857142857,0.7142857142857143,28,0.9545454545454546,0.6818181818181818,22,0.2018348623853211,0.2018348623853211,0.7954545454545454,44,0.18140116763969977,0.12957226259978555,0.26605504587155965,0.04073731167410151,0.16055045871559634,0.16055045871559634
0.2,2018,2018-2020,2021-2022,哈尔滨,358,0.09497206703910614,0.2011173184357542,0.30726256983240224,0.37988826815642457,0.5454545454545454,0.4545454545454546,110,0.8070175438596491,0.43859649122807015,57,0.20297951582867785,0.2011173184357542,0.5136986301369864,146,0.13935295323122432,0.07573530066914365,0.37988826815642457,0.04120068384604448,0.10427029922706055,0.103313690977271
0.2,2018,2018-2020,2021-2022,唐山,75,0.14666666666666667,0.2,0.25333333333333335,0.3466666666666667,0.36363636363636365,0.6363636363636364,22,0.7857142857142857,0.35714285714285715,14,0.2,0.2,0.6333333333333333,30,0.17333333333333334,0.0787878787878788,0.3466666666666667,0.04000000000000001,0.12666666666666668,0.12666666666666668
0.2,2018,2018-2020,2021-2022,大连,1318,0.17071320182094082,0.20030349013657056,0.2298937784522003,0.2298937784522003,0.10877192982456141,0.8912280701754386,285,0.9571984435797666,0.9027237354085603,257,0.20030349013657056,0.20030349013657056,0.9204545454545454,528,0.19611827227534007,0.1849570697881256,0.2298937784522003,0.04012148816089122,0.18437025796661607,0.18437025796661607
0.2,2018,2018-2020,2021-2022,天津,2635,0.17229601518026566,0.2,0.22770398481973433,0.2318785578747628,0.14408233276157806,0.8559176672384219,583,0.9577735124760077,0.8618042226487524,521,0.2,0.2,0.8994307400379506,1054,0.19008830751449024,0.1710413829138399,0.2318785578747628,0.04000000000000001,0.17988614800759015,0.17988614800759015
0.2,2018,2018-2020,2021-2022,太原,92,0.13043478260869565,0.20652173913043478,0.2826086956521739,0.32608695652173914,0.4666666666666667,0.5333333333333333,30,1.0,0.42105263157894735,19,0.20652173913043478,0.20652173913043478,0.631578947368421,38,0.17391304347826086,0.07322654462242563,0.32608695652173914,0.042651228733459355,0.13043478260869565,0.13043478260869565
0.2,2018,2018-2020,2021-2022,常州,69,0.13043478260869565,0.2028985507246377,0.2753623188405797,0.2753623188405797,0.1875,0.8125,16,0.8461538461538461,0.7692307692307693,13,0.2028985507246377,0.2028985507246377,0.8214285714285714,28,0.18931159420289853,0.17210144927536233,0.2753623188405797,0.041167821886158376,0.16666666666666666,0.16666666666666666
0.2,2018,2018-2020,2021-2022,廊坊,226,0.168141592920354,0.20353982300884957,0.23893805309734514,0.2920353982300885,0.288135593220339,0.711864406779661,59,0.8125,0.5,48,0.20353982300884957,0.20353982300884957,0.717391304347826,92,0.16891030448477576,0.10394480275986201,0.2920353982300885,0.041428459550473806,0.14601769911504425,0.14601769911504425
0.2,2018,2018-2020,2021-2022,张家口,27,0.18518518518518517,0.2222222222222222,0.25925925925925924,0.4444444444444444,0.6666666666666666,0.33333333333333337,12,1.0,0.0,6,0.2222222222222222,0.2222222222222222,0.3333333333333333,12,0.14814814814814817,0.0,0.4444444444444444,0.04938271604938271,0.07407407407407407,0.07407407407407407
0.2,2018,2018-2020,2021-2022,徐州,317,0.1167192429022082,0.20189274447949526,0.2870662460567823,0.3280757097791798,0.4,0.6,90,0.8333333333333334,0.4666666666666667,60,0.20189274447949526,0.20189274447949526,0.640625,128,0.1640378548895899,0.09186119873817035,0.3280757097791798,0.04076068027346277,0.12933753943217666,0.12933753943217666
0.2,2018,2018-2020,2021-2022,无锡,312,0.125,0.20192307692307693,0.27884615384615385,0.2916666666666667,0.3493975903614458,0.6506024096385542,83,0.8870967741935484,0.5967741935483871,62,0.202991452991453,0.20192307692307693,0.7165354330708661,127,0.16833462883793238,0.11324329576369997,0.2916666666666667,0.04120552998758127,0.14545056867891512,0.14468503937007873
0.2,2018,2018-2020,2021-2022,沈阳,652,0.15030674846625766,0.200920245398773,0.25153374233128833,0.2607361963190184,0.2389937106918239,0.7610062893081762,159,0.9230769230769231,0.7230769230769231,130,0.20143149284253578,0.200920245398773,0.8174904942965779,263,0.18315866330682862,0.14347428625701572,0.2607361963190184,0.04057464630877254,0.16466833065074218,0.16425039072523268
0.2,2018,2018-2020,2021-2022,石家庄,524,0.1450381679389313,0.20038167938931298,0.25572519083969464,0.29389312977099236,0.35507246376811596,0.644927536231884,138,0.9175257731958762,0.6597938144329897,97,0.20038167938931298,0.20038167938931298,0.7285714285714285,210,0.17390762594621473,0.1250571692197499,0.29389312977099236,0.040152817434881416,0.14599236641221375,0.14599236641221375
0.2,2018,2018-2020,2021-2022,长春,442,0.12217194570135746,0.20135746606334842,0.28054298642533937,0.3076923076923077,0.375,0.625,120,0.8795180722891566,0.5783132530120482,83,0.20135746606334842,0.20135746606334842,0.6910112359550562,178,0.1691380908248378,0.11121408711770157,0.3076923076923077,0.04054482913945251,0.13914027149321267,0.13914027149321267
