cutoff_q,origin_year,train_years,holdout_years,城市,n_units,horizon_years,target_half_min_count,X_train,lambda_train,non_escape_train,lambda_denominator,delta_active_train,delta_strict_train,delta_denominator,kernel_active,kernel_strict,train_bottom_share_mean,train_bottom_share_last,p11_train,p01_train,p11_denominator,p01_denominator,target_all,target_majority,target_ever,target_mean,pred_pathway_active,pred_pathway_strict,pred_exposure_only,pred_independence_all,pred_independence_majority,pred_markov_stationary_all,pred_markov_stationary_majority,pred_markov_last_state_all,pred_markov_last_state_majority,target_mode,target,pred_independence,pred_markov_stationary,pred_markov_last_state
0.1,2015,2015-2017,2018-2018,北京,4995,1,1,0.13513513513513514,0.2961165048543689,0.7038834951456311,618,0.9287211740041929,0.7295597484276729,477,0.6537115059738251,0.5135250656408378,0.1001001001001001,0.1001001001001001,0.783,0.02413793103448276,1000,8990,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.08833939269916555,0.06939527914065374,0.13513513513513514,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001,all_holdout_years,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001
0.1,2015,2015-2017,2018-2018,北京,4995,1,1,0.13513513513513514,0.2961165048543689,0.7038834951456311,618,0.9287211740041929,0.7295597484276729,477,0.6537115059738251,0.5135250656408378,0.1001001001001001,0.1001001001001001,0.783,0.02413793103448276,1000,8990,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.08833939269916555,0.06939527914065374,0.13513513513513514,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001,majority_holdout_years,0.1001001001001001,0.1001001001001001,0.1001001001001001,0.1001001001001001
0.1,2015,2015-2017,2018-2018,南京,1038,1,1,0.16473988439306358,0.4965034965034965,0.5034965034965035,143,0.8444444444444444,0.5666666666666667,90,0.4251748251748252,0.28531468531468535,0.1001926782273603,0.1001926782273603,0.5913461538461539,0.045503211991434686,208,1868,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.07004325154614173,0.047002708274384575,0.16473988439306358,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603,all_holdout_years,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603
0.1,2015,2015-2017,2018-2018,南京,1038,1,1,0.16473988439306358,0.4965034965034965,0.5034965034965035,143,0.8444444444444444,0.5666666666666667,90,0.4251748251748252,0.28531468531468535,0.1001926782273603,0.1001926782273603,0.5913461538461539,0.045503211991434686,208,1868,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.07004325154614173,0.047002708274384575,0.16473988439306358,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603,majority_holdout_years,0.1001926782273603,0.1001926782273603,0.1001926782273603,0.1001926782273603
0.1,2015,2015-2017,2018-2018,大连,774,1,1,0.13178294573643412,0.23157894736842105,0.7684210526315789,95,0.9102564102564102,0.6923076923076923,78,0.6994601889338731,0.5319838056680162,0.10077519379844961,0.10077519379844961,0.8141025641025641,0.020833333333333332,156,1392,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.09217692412306855,0.07010639299500988,0.13178294573643412,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961,all_holdout_years,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961
0.1,2015,2015-2017,2018-2018,大连,774,1,1,0.13178294573643412,0.23157894736842105,0.7684210526315789,95,0.9102564102564102,0.6923076923076923,78,0.6994601889338731,0.5319838056680162,0.10077519379844961,0.10077519379844961,0.8141025641025641,0.020833333333333332,156,1392,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.09217692412306855,0.07010639299500988,0.13178294573643412,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961,majority_holdout_years,0.10077519379844961,0.10077519379844961,0.10077519379844961,0.10077519379844961
0.1,2015,2015-2017,2018-2018,天津,1390,1,1,0.15179856115107915,0.37967914438502676,0.6203208556149733,187,0.8846153846153846,0.5846153846153846,130,0.548745372274784,0.3626491155902921,0.1,0.1,0.6906474820143885,0.03437250199840128,278,2502,0.1,0.1,0.1,0.1,0.08329875794962549,0.055049613949317726,0.15179856115107915,0.1,0.1,0.1,0.1,0.1,0.1,all_holdout_years,0.1,0.1,0.1,0.1
0.1,2015,2015-2017,2018-2018,天津,1390,1,1,0.15179856115107915,0.37967914438502676,0.6203208556149733,187,0.8846153846153846,0.5846153846153846,130,0.548745372274784,0.3626491155902921,0.1,0.1,0.6906474820143885,0.03437250199840128,278,2502,0.1,0.1,0.1,0.1,0.08329875794962549,0.055049613949317726,0.15179856115107915,0.1,0.1,0.1,0.1,0.1,0.1,majority_holdout_years,0.1,0.1,0.1,0.1
0.1,2015,2015-2017,2018-2018,廊坊,65,1,1,0.2,0.5,0.5,10,0.6666666666666666,0.3333333333333333,6,0.3333333333333333,0.16666666666666666,0.1076923076923077,0.1076923076923077,0.5,0.0603448275862069,14,116,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.06666666666666667,0.03333333333333333,0.2,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,all_holdout_years,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077
0.1,2015,2015-2017,2018-2018,廊坊,65,1,1,0.2,0.5,0.5,10,0.6666666666666666,0.3333333333333333,6,0.3333333333333333,0.16666666666666666,0.1076923076923077,0.1076923076923077,0.5,0.0603448275862069,14,116,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.06666666666666667,0.03333333333333333,0.2,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,majority_holdout_years,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077
0.1,2016,2016-2018,2019-2019,上海,928,1,1,0.15625,0.4090909090909091,0.5909090909090908,132,0.9411764705882353,0.5764705882352941,85,0.5561497326203207,0.34064171122994646,0.10021551724137931,0.10021551724137931,0.6827956989247311,0.035329341317365266,186,1670,0.10021551724137931,0.10021551724137931,0.10021551724137931,0.10021551724137931,0.08689839572192512,0.053225267379679135,0.15625,0.10021551724137931,0.10021551724137931,0.10021551724137931,0.10021551724137931,0.1002155172413793,0.1002155172413793,all_holdout_years,0.10021551724137931,0.10021551724137931,0.10021551724137931,0.1002155172413793
