country,frame_type,frame_id,frame_name,window_start,window_end,cohort_type,lower_tail_q,persistent_min_count,min_transactions_per_unit_year,min_units_per_frame_year,n_units,n_exposed,n_repeat_exposed,n_persistent,escape_denominator,escape_numerator,X_exposure,lambda_immediate_escape,delta_repeat_deepening,P_observed,P_predicted_pathway,P_predicted_exposure_only,absolute_error_pathway,absolute_error_exposure_only,hardening_kernel
UK,ttwa,E30000206,,2018,2022,available,0.2,3,3,10,24,8,7,3,8,2,0.3333333333333333,0.25,0.42857142857142855,0.125,0.10714285714285714,0.3333333333333333,0.017857142857142863,0.20833333333333331,0.3214285714285714
UK,ttwa,E30000208,,2018,2022,available,0.2,3,3,10,12,4,2,1,4,3,0.3333333333333333,0.75,0.5,0.08333333333333333,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.25,0.125
UK,ttwa,E30000209,,2018,2022,available,0.2,3,3,10,12,2,2,2,2,0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0
UK,ttwa,E30000211,,2018,2022,available,0.2,3,3,10,15,3,3,3,3,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000212,,2018,2022,available,0.2,3,3,10,43,12,10,8,12,3,0.27906976744186046,0.25,0.8,0.18604651162790697,0.16744186046511628,0.27906976744186046,0.018604651162790697,0.09302325581395349,0.6000000000000001
UK,ttwa,E30000214,,2018,2022,available,0.2,3,3,10,11,2,2,2,2,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,E30000216,,2018,2022,available,0.2,3,3,10,13,4,2,2,3,1,0.3076923076923077,0.3333333333333333,1.0,0.15384615384615385,0.20512820512820515,0.3076923076923077,0.051282051282051294,0.15384615384615385,0.6666666666666667
UK,ttwa,E30000218,,2018,2022,available,0.2,3,3,10,28,7,6,5,7,2,0.25,0.2857142857142857,0.8333333333333334,0.17857142857142858,0.1488095238095238,0.25,0.029761904761904767,0.07142857142857142,0.5952380952380952
UK,ttwa,E30000219,,2018,2022,available,0.2,3,3,10,15,4,3,3,4,1,0.26666666666666666,0.25,1.0,0.2,0.2,0.26666666666666666,0.0,0.06666666666666665,0.75
UK,ttwa,E30000220,,2018,2022,available,0.2,3,3,10,23,6,6,3,6,1,0.2608695652173913,0.16666666666666666,0.5,0.13043478260869565,0.10869565217391304,0.2608695652173913,0.021739130434782608,0.13043478260869565,0.4166666666666667
UK,ttwa,E30000222,,2018,2022,available,0.2,3,3,10,25,5,5,5,5,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000224,,2018,2022,available,0.2,3,3,10,10,4,2,2,3,2,0.4,0.6666666666666666,1.0,0.2,0.13333333333333336,0.4,0.06666666666666665,0.2,0.33333333333333337
UK,ttwa,E30000225,,2018,2022,available,0.2,3,3,10,15,8,2,1,8,6,0.5333333333333333,0.75,0.5,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.0,0.4666666666666667,0.125
UK,ttwa,E30000228,,2018,2022,available,0.2,3,3,10,20,6,5,3,6,1,0.3,0.16666666666666666,0.6,0.15,0.15,0.3,0.0,0.15,0.5
UK,ttwa,E30000229,,2018,2022,available,0.2,3,3,10,37,11,8,6,11,5,0.2972972972972973,0.45454545454545453,0.75,0.16216216216216217,0.12162162162162163,0.2972972972972973,0.04054054054054054,0.13513513513513514,0.40909090909090906
UK,ttwa,E30000230,,2018,2022,available,0.2,3,3,10,23,6,5,4,6,3,0.2608695652173913,0.5,0.8,0.17391304347826086,0.10434782608695653,0.2608695652173913,0.06956521739130433,0.08695652173913043,0.4
UK,ttwa,E30000231,,2018,2022,available,0.2,3,3,10,17,4,3,3,3,0,0.23529411764705882,0.0,1.0,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.05882352941176469,0.05882352941176469,1.0
UK,ttwa,E30000233,,2018,2022,available,0.2,3,3,10,44,14,9,7,13,6,0.3181818181818182,0.46153846153846156,0.7777777777777778,0.1590909090909091,0.13325563325563325,0.3181818181818182,0.02583527583527584,0.1590909090909091,0.4188034188034188
UK,ttwa,E30000234,,2018,2022,available,0.2,3,3,10,293,75,62,56,69,13,0.25597269624573377,0.18840579710144928,0.9032258064516129,0.19112627986348124,0.18764150898237988,0.25597269624573377,0.0034847708811013567,0.06484641638225253,0.7330528284244975
UK,ttwa,E30000236,,2018,2022,available,0.2,3,3,10,13,3,3,1,2,1,0.23076923076923078,0.5,0.3333333333333333,0.07692307692307693,0.038461538461538464,0.23076923076923078,0.038461538461538464,0.15384615384615385,0.16666666666666666
UK,ttwa,E30000237,,2018,2022,available,0.2,3,3,10,29,8,6,5,6,1,0.27586206896551724,0.16666666666666666,0.8333333333333334,0.1724137931034483,0.19157088122605365,0.27586206896551724,0.01915708812260536,0.10344827586206895,0.6944444444444445
UK,ttwa,E30000239,,2018,2022,available,0.2,3,3,10,91,26,22,20,24,5,0.2857142857142857,0.20833333333333334,0.9090909090909091,0.21978021978021978,0.2056277056277056,0.2857142857142857,0.014152514152514173,0.06593406593406592,0.7196969696969696
UK,ttwa,E30000240,,2018,2022,available,0.2,3,3,10,12,2,2,2,2,0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0
UK,ttwa,E30000242,,2018,2022,available,0.2,3,3,10,24,5,4,4,5,1,0.20833333333333334,0.2,1.0,0.16666666666666666,0.16666666666666669,0.20833333333333334,2.7755575615628914e-17,0.041666666666666685,0.8
UK,ttwa,E30000243,,2018,2022,available,0.2,3,3,10,27,6,5,5,6,1,0.2222222222222222,0.16666666666666666,1.0,0.18518518518518517,0.18518518518518517,0.2222222222222222,0.0,0.037037037037037035,0.8333333333333334
UK,ttwa,E30000244,,2018,2022,available,0.2,3,3,10,11,2,2,2,2,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,E30000245,,2018,2022,available,0.2,3,3,10,44,12,10,10,12,3,0.2727272727272727,0.25,1.0,0.22727272727272727,0.20454545454545453,0.2727272727272727,0.022727272727272735,0.04545454545454544,0.75
UK,ttwa,E30000246,,2018,2022,available,0.2,3,3,10,10,3,3,2,3,1,0.3,0.3333333333333333,0.6666666666666666,0.2,0.13333333333333333,0.3,0.06666666666666668,0.09999999999999998,0.4444444444444445
UK,ttwa,E30000247,,2018,2022,available,0.2,3,3,10,12,4,3,1,3,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.037037037037037035,0.3333333333333333,0.046296296296296294,0.25,0.11111111111111112
UK,ttwa,E30000248,,2018,2022,available,0.2,3,3,10,28,9,5,5,8,4,0.32142857142857145,0.5,1.0,0.17857142857142858,0.16071428571428573,0.32142857142857145,0.01785714285714285,0.14285714285714288,0.5
UK,ttwa,E30000249,,2018,2022,available,0.2,3,3,10,26,7,6,5,7,3,0.2692307692307692,0.42857142857142855,0.8333333333333334,0.19230769230769232,0.1282051282051282,0.2692307692307692,0.06410256410256412,0.0769230769230769,0.47619047619047616
UK,ttwa,E30000250,,2018,2022,available,0.2,3,3,10,29,7,7,6,7,2,0.2413793103448276,0.2857142857142857,0.8571428571428571,0.20689655172413793,0.1477832512315271,0.2413793103448276,0.05911330049261082,0.03448275862068967,0.6122448979591837
UK,ttwa,E30000253,,2018,2022,available,0.2,3,3,10,17,5,3,3,4,1,0.29411764705882354,0.25,1.0,0.17647058823529413,0.22058823529411764,0.29411764705882354,0.04411764705882351,0.11764705882352941,0.75
UK,ttwa,E30000254,,2018,2022,available,0.2,3,3,10,22,4,4,4,4,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,E30000255,,2018,2022,available,0.2,3,3,10,14,3,2,2,3,1,0.21428571428571427,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714288,0.21428571428571427,2.7755575615628914e-17,0.07142857142857142,0.6666666666666667
UK,ttwa,E30000256,,2018,2022,available,0.2,3,3,10,24,6,4,4,5,1,0.25,0.2,1.0,0.16666666666666666,0.2,0.25,0.033333333333333354,0.08333333333333334,0.8
UK,ttwa,E30000257,,2018,2022,available,0.2,3,3,10,14,2,2,2,2,0,0.14285714285714285,0.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,1.0
UK,ttwa,E30000258,,2018,2022,available,0.2,3,3,10,10,4,2,2,4,2,0.4,0.5,1.0,0.2,0.2,0.4,0.0,0.2,0.5
UK,ttwa,E30000260,,2018,2022,available,0.2,3,3,10,11,2,2,2,2,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,E30000261,,2018,2022,available,0.2,3,3,10,32,8,8,7,8,1,0.25,0.125,0.875,0.21875,0.19140625,0.25,0.02734375,0.03125,0.765625
UK,ttwa,E30000262,,2018,2022,available,0.2,3,3,10,11,3,3,2,3,2,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.06060606060606061,0.2727272727272727,0.12121212121212122,0.09090909090909088,0.22222222222222224
UK,ttwa,E30000266,,2018,2022,available,0.2,3,3,10,61,20,16,13,19,6,0.32786885245901637,0.3157894736842105,0.8125,0.21311475409836064,0.18226919758412424,0.32786885245901637,0.0308455565142364,0.11475409836065573,0.555921052631579
UK,ttwa,E30000267,,2018,2022,available,0.2,3,3,10,28,6,6,6,6,0,0.21428571428571427,0.0,1.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.0,1.0
UK,ttwa,E30000268,,2018,2022,available,0.2,3,3,10,23,7,6,5,7,2,0.30434782608695654,0.2857142857142857,0.8333333333333334,0.21739130434782608,0.1811594202898551,0.30434782608695654,0.03623188405797098,0.08695652173913046,0.5952380952380952
UK,ttwa,E30000270,,2018,2022,available,0.2,3,3,10,11,3,2,2,3,1,0.2727272727272727,0.3333333333333333,1.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909088,0.6666666666666667
UK,ttwa,E30000271,,2018,2022,available,0.2,3,3,10,10,2,2,2,2,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000272,,2018,2022,available,0.2,3,3,10,23,7,5,3,7,4,0.30434782608695654,0.5714285714285714,0.6,0.13043478260869565,0.0782608695652174,0.30434782608695654,0.05217391304347825,0.1739130434782609,0.2571428571428572
UK,ttwa,E30000273,,2018,2022,available,0.2,3,3,10,21,4,4,4,4,0,0.19047619047619047,0.0,1.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,1.0
UK,ttwa,E30000275,,2018,2022,available,0.2,3,3,10,19,5,3,3,5,2,0.2631578947368421,0.4,1.0,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.0,0.10526315789473684,0.6
UK,ttwa,E30000276,,2018,2022,available,0.2,3,3,10,25,7,6,4,7,1,0.28,0.14285714285714285,0.6666666666666666,0.16,0.16000000000000003,0.28,2.7755575615628914e-17,0.12000000000000002,0.5714285714285714
UK,ttwa,E30000278,,2018,2022,available,0.2,3,3,10,18,4,3,3,3,0,0.2222222222222222,0.0,1.0,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.05555555555555555,1.0
UK,ttwa,E30000280,,2018,2022,available,0.2,3,3,10,11,5,2,1,4,2,0.45454545454545453,0.5,0.5,0.09090909090909091,0.11363636363636363,0.45454545454545453,0.02272727272727272,0.36363636363636365,0.25
UK,ttwa,E30000281,,2018,2022,available,0.2,3,3,10,23,6,5,4,6,3,0.2608695652173913,0.5,0.8,0.17391304347826086,0.10434782608695653,0.2608695652173913,0.06956521739130433,0.08695652173913043,0.4
UK,ttwa,E30000283,,2018,2022,available,0.2,3,3,10,15,4,3,2,4,1,0.26666666666666666,0.25,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.13333333333333333,0.5
UK,ttwa,E30000284,,2018,2022,available,0.2,3,3,10,28,8,6,5,8,4,0.2857142857142857,0.5,0.8333333333333334,0.17857142857142858,0.11904761904761904,0.2857142857142857,0.059523809523809534,0.10714285714285712,0.4166666666666667
UK,ttwa,E30000285,,2018,2022,available,0.2,3,3,10,13,2,2,2,2,0,0.15384615384615385,0.0,1.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,1.0
UK,ttwa,E30000286,,2018,2022,available,0.2,3,3,10,15,6,3,1,6,3,0.4,0.5,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.4,0.0,0.33333333333333337,0.16666666666666666
UK,ttwa,E30000288,,2018,2022,available,0.2,3,3,10,35,8,8,7,8,1,0.22857142857142856,0.125,0.875,0.2,0.175,0.22857142857142856,0.025000000000000022,0.028571428571428553,0.765625
UK,ttwa,E30000289,,2018,2022,available,0.2,3,3,10,22,4,4,4,4,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,E30000292,,2018,2022,available,0.2,3,3,10,10,4,2,1,1,0,0.4,0.0,0.5,0.1,0.2,0.4,0.1,0.30000000000000004,0.5
UK,ttwa,E30000293,,2018,2022,available,0.2,3,3,10,21,4,4,4,4,1,0.19047619047619047,0.25,1.0,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.75
UK,ttwa,E30000294,,2018,2022,available,0.2,3,3,10,21,4,4,4,4,0,0.19047619047619047,0.0,1.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,1.0
UK,ttwa,K01000010,,2018,2022,available,0.2,3,3,10,10,3,2,1,3,1,0.3,0.3333333333333333,0.5,0.1,0.1,0.3,0.0,0.19999999999999998,0.33333333333333337
UK,ttwa,K01000011,,2018,2022,available,0.2,3,3,10,16,3,3,3,3,1,0.1875,0.3333333333333333,1.0,0.1875,0.125,0.1875,0.0625,0.0,0.6666666666666667
UK,ttwa,K01000013,,2018,2022,available,0.2,3,3,10,13,4,2,1,4,2,0.3076923076923077,0.5,0.5,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.23076923076923078,0.25
UK,ttwa,W22000003,,2018,2022,available,0.2,3,3,10,11,2,2,2,2,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,W22000009,,2018,2022,available,0.2,3,3,10,10,3,3,1,3,0,0.3,0.0,0.3333333333333333,0.1,0.09999999999999999,0.3,1.3877787807814457e-17,0.19999999999999998,0.3333333333333333
UK,ttwa,W22000022,,2018,2022,available,0.2,3,3,10,25,8,7,5,8,3,0.32,0.375,0.7142857142857143,0.2,0.14285714285714288,0.32,0.057142857142857134,0.12,0.44642857142857145
UK,ttwa,W22000024,,2018,2022,available,0.2,3,3,10,29,7,6,5,6,2,0.2413793103448276,0.3333333333333333,0.8333333333333334,0.1724137931034483,0.13409961685823757,0.2413793103448276,0.03831417624521072,0.06896551724137931,0.5555555555555557
UK,ttwa,W22000025,,2018,2022,available,0.2,3,3,10,10,6,2,0,4,3,0.6,0.75,0.0,0.0,0.0,0.6,0.0,0.6,0.0
UK,ttwa,W22000026,,2018,2022,available,0.2,3,3,10,12,5,3,1,5,4,0.4166666666666667,0.8,0.3333333333333333,0.08333333333333333,0.02777777777777777,0.4166666666666667,0.05555555555555556,0.33333333333333337,0.06666666666666665
UK,ttwa,W22000028,,2018,2022,available,0.2,3,3,10,16,5,3,2,4,2,0.3125,0.5,0.6666666666666666,0.125,0.10416666666666666,0.3125,0.020833333333333343,0.1875,0.3333333333333333
UK,ttwa,W22000029,,2018,2022,available,0.2,3,3,10,13,3,3,2,3,2,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.15384615384615385,0.051282051282051294,0.23076923076923078,0.10256410256410256,0.07692307692307693,0.22222222222222224
UK,ttwa,W22000031,,2018,2022,available,0.2,3,3,10,11,2,2,2,2,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,W22000032,,2018,2022,available,0.2,3,3,10,15,5,4,2,5,2,0.3333333333333333,0.4,0.5,0.13333333333333333,0.09999999999999999,0.3333333333333333,0.03333333333333334,0.19999999999999998,0.3
UK,ttwa,W22000033,,2018,2022,available,0.2,3,3,10,16,6,2,2,5,3,0.375,0.6,1.0,0.125,0.15000000000000002,0.375,0.025000000000000022,0.25,0.4
UK,ttwa,E30000004,,2018,2022,balanced,0.2,3,3,10,10,3,2,2,2,0,0.3,0.0,1.0,0.2,0.3,0.3,0.09999999999999998,0.09999999999999998,1.0
UK,ttwa,E30000018,,2018,2022,balanced,0.2,3,3,10,24,8,5,4,8,3,0.3333333333333333,0.375,0.8,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.5
UK,ttwa,E30000029,,2018,2022,balanced,0.2,3,3,10,10,5,2,1,4,2,0.5,0.5,0.5,0.1,0.125,0.5,0.024999999999999994,0.4,0.25
UK,ttwa,E30000061,,2018,2022,balanced,0.2,3,3,10,11,3,3,2,3,2,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.06060606060606061,0.2727272727272727,0.12121212121212122,0.09090909090909088,0.22222222222222224
UK,ttwa,E30000070,,2018,2022,balanced,0.2,3,3,10,12,3,3,2,3,0,0.25,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.0,0.08333333333333334,0.6666666666666666
UK,ttwa,E30000093,,2018,2022,balanced,0.2,3,3,10,24,7,5,4,7,3,0.2916666666666667,0.42857142857142855,0.8,0.16666666666666666,0.13333333333333333,0.2916666666666667,0.033333333333333326,0.12500000000000003,0.45714285714285713
UK,ttwa,E30000108,,2018,2022,balanced,0.2,3,3,10,16,6,4,2,5,3,0.375,0.6,0.5,0.125,0.07500000000000001,0.375,0.04999999999999999,0.25,0.2
UK,ttwa,E30000110,,2018,2022,balanced,0.2,3,3,10,10,3,2,2,2,0,0.3,0.0,1.0,0.2,0.3,0.3,0.09999999999999998,0.09999999999999998,1.0
UK,ttwa,E30000135,,2018,2022,balanced,0.2,3,3,10,13,4,2,2,4,2,0.3076923076923077,0.5,1.0,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.5
UK,ttwa,E30000162,,2018,2022,balanced,0.2,3,3,10,10,3,3,2,3,0,0.3,0.0,0.6666666666666666,0.2,0.19999999999999998,0.3,2.7755575615628914e-17,0.09999999999999998,0.6666666666666666
UK,ttwa,E30000163,,2018,2022,balanced,0.2,3,3,10,10,2,2,2,2,1,0.2,0.5,1.0,0.2,0.1,0.2,0.1,0.0,0.5
UK,ttwa,E30000164,,2018,2022,balanced,0.2,3,3,10,15,4,3,3,4,2,0.26666666666666666,0.5,1.0,0.2,0.13333333333333333,0.26666666666666666,0.06666666666666668,0.06666666666666665,0.5
UK,ttwa,E30000166,,2018,2022,balanced,0.2,3,3,10,10,3,2,1,3,2,0.3,0.6666666666666666,0.5,0.1,0.05,0.3,0.05,0.19999999999999998,0.16666666666666669
UK,ttwa,E30000168,,2018,2022,balanced,0.2,3,3,10,15,3,3,3,3,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000169,,2018,2022,balanced,0.2,3,3,10,76,17,17,15,17,1,0.2236842105263158,0.058823529411764705,0.8823529411764706,0.19736842105263158,0.18575851393188852,0.2236842105263158,0.011609907120743057,0.02631578947368421,0.8304498269896193
UK,ttwa,E30000170,,2018,2022,balanced,0.2,3,3,10,11,3,3,1,3,2,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.09090909090909091,0.030303030303030304,0.2727272727272727,0.06060606060606061,0.1818181818181818,0.11111111111111112
UK,ttwa,E30000171,,2018,2022,balanced,0.2,3,3,10,10,3,2,2,3,2,0.3,0.6666666666666666,1.0,0.2,0.1,0.3,0.1,0.09999999999999998,0.33333333333333337
UK,ttwa,E30000175,,2018,2022,balanced,0.2,3,3,10,19,6,4,3,6,3,0.3157894736842105,0.5,0.75,0.15789473684210525,0.11842105263157894,0.3157894736842105,0.039473684210526314,0.15789473684210525,0.375
UK,ttwa,E30000179,,2018,2022,balanced,0.2,3,3,10,12,3,2,2,3,1,0.25,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666669,0.25,2.7755575615628914e-17,0.08333333333333334,0.6666666666666667
UK,ttwa,E30000180,,2018,2022,balanced,0.2,3,3,10,34,11,7,5,9,3,0.3235294117647059,0.3333333333333333,0.7142857142857143,0.14705882352941177,0.15406162464985998,0.3235294117647059,0.00700280112044821,0.17647058823529413,0.4761904761904763
UK,ttwa,E30000183,,2018,2022,balanced,0.2,3,3,10,13,2,2,2,2,0,0.15384615384615385,0.0,1.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,1.0
UK,ttwa,E30000184,,2018,2022,balanced,0.2,3,3,10,12,2,2,2,2,0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0
UK,ttwa,E30000186,,2018,2022,balanced,0.2,3,3,10,35,7,7,7,7,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000188,,2018,2022,balanced,0.2,3,3,10,22,5,4,4,5,2,0.22727272727272727,0.4,1.0,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.04545454545454547,0.04545454545454544,0.6
UK,ttwa,E30000190,,2018,2022,balanced,0.2,3,3,10,13,3,2,2,3,2,0.23076923076923078,0.6666666666666666,1.0,0.15384615384615385,0.07692307692307694,0.23076923076923078,0.07692307692307691,0.07692307692307693,0.33333333333333337
UK,ttwa,E30000191,,2018,2022,balanced,0.2,3,3,10,13,3,2,2,3,1,0.23076923076923078,0.3333333333333333,1.0,0.15384615384615385,0.15384615384615388,0.23076923076923078,2.7755575615628914e-17,0.07692307692307693,0.6666666666666667
UK,ttwa,E30000193,,2018,2022,balanced,0.2,3,3,10,12,2,2,2,2,0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0
UK,ttwa,E30000195,,2018,2022,balanced,0.2,3,3,10,21,6,4,4,6,3,0.2857142857142857,0.5,1.0,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.5
UK,ttwa,E30000196,,2018,2022,balanced,0.2,3,3,10,33,9,7,6,9,3,0.2727272727272727,0.3333333333333333,0.8571428571428571,0.18181818181818182,0.15584415584415584,0.2727272727272727,0.025974025974025983,0.09090909090909088,0.5714285714285715
UK,ttwa,E30000197,,2018,2022,balanced,0.2,3,3,10,16,3,3,3,3,0,0.1875,0.0,1.0,0.1875,0.1875,0.1875,0.0,0.0,1.0
UK,ttwa,E30000200,,2018,2022,balanced,0.2,3,3,10,18,3,3,3,3,0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0
UK,ttwa,E30000201,,2018,2022,balanced,0.2,3,3,10,15,4,3,3,4,1,0.26666666666666666,0.25,1.0,0.2,0.2,0.26666666666666666,0.0,0.06666666666666665,0.75
UK,ttwa,E30000202,,2018,2022,balanced,0.2,3,3,10,22,6,4,4,6,2,0.2727272727272727,0.3333333333333333,1.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909088,0.6666666666666667
UK,ttwa,E30000203,,2018,2022,balanced,0.2,3,3,10,16,3,3,3,3,0,0.1875,0.0,1.0,0.1875,0.1875,0.1875,0.0,0.0,1.0
UK,ttwa,E30000204,,2018,2022,balanced,0.2,3,3,10,13,2,2,2,2,0,0.15384615384615385,0.0,1.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,1.0
UK,ttwa,E30000205,,2018,2022,balanced,0.2,3,3,10,10,2,2,2,2,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000206,,2018,2022,balanced,0.2,3,3,10,24,8,7,3,8,2,0.3333333333333333,0.25,0.42857142857142855,0.125,0.10714285714285714,0.3333333333333333,0.017857142857142863,0.20833333333333331,0.3214285714285714
UK,ttwa,E30000208,,2018,2022,balanced,0.2,3,3,10,12,4,2,1,4,3,0.3333333333333333,0.75,0.5,0.08333333333333333,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.25,0.125
UK,ttwa,E30000209,,2018,2022,balanced,0.2,3,3,10,12,2,2,2,2,0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0
UK,ttwa,E30000211,,2018,2022,balanced,0.2,3,3,10,15,3,3,3,3,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000212,,2018,2022,balanced,0.2,3,3,10,41,11,9,8,11,3,0.2682926829268293,0.2727272727272727,0.8888888888888888,0.1951219512195122,0.17344173441734417,0.2682926829268293,0.02168021680216803,0.07317073170731708,0.6464646464646464
UK,ttwa,E30000214,,2018,2022,balanced,0.2,3,3,10,11,2,2,2,2,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,E30000216,,2018,2022,balanced,0.2,3,3,10,12,4,2,2,3,1,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.22222222222222224,0.3333333333333333,0.05555555555555558,0.16666666666666666,0.6666666666666667
UK,ttwa,E30000218,,2018,2022,balanced,0.2,3,3,10,27,7,6,5,7,2,0.25925925925925924,0.2857142857142857,0.8333333333333334,0.18518518518518517,0.15432098765432098,0.25925925925925924,0.030864197530864196,0.07407407407407407,0.5952380952380952
UK,ttwa,E30000219,,2018,2022,balanced,0.2,3,3,10,15,4,3,3,4,1,0.26666666666666666,0.25,1.0,0.2,0.2,0.26666666666666666,0.0,0.06666666666666665,0.75
UK,ttwa,E30000220,,2018,2022,balanced,0.2,3,3,10,23,6,6,3,6,1,0.2608695652173913,0.16666666666666666,0.5,0.13043478260869565,0.10869565217391304,0.2608695652173913,0.021739130434782608,0.13043478260869565,0.4166666666666667
UK,ttwa,E30000222,,2018,2022,balanced,0.2,3,3,10,25,5,5,5,5,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000224,,2018,2022,balanced,0.2,3,3,10,10,4,2,2,3,2,0.4,0.6666666666666666,1.0,0.2,0.13333333333333336,0.4,0.06666666666666665,0.2,0.33333333333333337
UK,ttwa,E30000225,,2018,2022,balanced,0.2,3,3,10,14,8,2,1,8,6,0.5714285714285714,0.75,0.5,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.0,0.5,0.125
UK,ttwa,E30000228,,2018,2022,balanced,0.2,3,3,10,19,6,5,3,6,1,0.3157894736842105,0.16666666666666666,0.6,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.5
UK,ttwa,E30000229,,2018,2022,balanced,0.2,3,3,10,36,11,8,6,11,5,0.3055555555555556,0.45454545454545453,0.75,0.16666666666666666,0.125,0.3055555555555556,0.04166666666666666,0.13888888888888892,0.40909090909090906
UK,ttwa,E30000230,,2018,2022,balanced,0.2,3,3,10,23,6,5,4,6,3,0.2608695652173913,0.5,0.8,0.17391304347826086,0.10434782608695653,0.2608695652173913,0.06956521739130433,0.08695652173913043,0.4
UK,ttwa,E30000231,,2018,2022,balanced,0.2,3,3,10,15,3,3,3,3,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
